Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
27	46	50.000000	2.000000	1.688123	3.013537	16.740492	1.129735e-21	-0.033575	-1.299277	0.200055
27	47	50.000000	2.000000	0.266031	2.065078	9.767471	5.440535e-13	0.015654	0.515782	0.608374
27	48	50.000000	2.000000	1.946926	5.650643	16.851692	8.602638e-22	-0.067163	-1.395322	0.169341
27	49	50.000000	2.000000	5.535017	5.496645	11.335360	3.575024e-15	0.163766	2.352661	0.022787
27	50	50.000000	2.000000	0.327162	3.163347	19.749853	1.087071e-24	0.013151	0.571981	0.570004
27	51	50.000000	2.000000	0.291072	5.190294	13.179721	1.448258e-17	-0.030499	-0.539512	0.592028
27	52	50.000000	2.000000	0.031776	2.821142	19.765625	1.050517e-24	-0.003652	-0.178257	0.859271
27	53	50.000000	2.000000	0.030057	4.724371	22.521362	3.636269e-27	-0.005221	-0.173370	0.863090
27	54	50.000000	2.000000	0.026880	7.408710	42.113796	1.457807e-39	0.004140	0.163954	0.870456
27	55	50.000000	2.000000	0.170421	4.493165	19.827038	9.197073e-25	-0.013429	-0.412821	0.681576
27	56	50.000000	2.000000	5.340207	5.148279	28.397364	1.150514e-31	-0.060140	-2.310887	0.025180
27	57	50.000000	2.000000	0.272005	6.607853	45.744663	3.025841e-41	-0.010815	-0.521540	0.604389
27	58	50.000000	2.000000	10.661665	7.289319	41.405209	3.222141e-39	-0.082518	-3.265220	0.002021
27	59	50.000000	2.000000	0.624321	3.376998	16.361481	2.887957e-21	0.023411	0.790140	0.433332
27	60	50.000000	2.000000	0.912165	2.896792	15.688616	1.587880e-20	-0.025315	-0.955073	0.344326
27	61	50.000000	2.000000	1.181245	4.984298	12.437024	1.263106e-16	-0.062526	-1.086850	0.282531
27	62	50.000000	2.000000	2.086400	3.963903	14.858011	1.396142e-19	0.055318	1.444437	0.155112
27	63	50.000000	2.000000	3.319633	6.131568	32.675732	1.891630e-34	-0.049079	-1.821985	0.074691
27	64	50.000000	2.000000	0.204744	4.931126	12.820652	4.090610e-17	-0.024983	-0.452486	0.652957
