Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00324	LINC00388	0.371732	0.104156	0.589126	2.774234
LINC00324	LINC00390	-0.034182	-0.309589	0.246516	-0.236960
LINC00324	LINC00391	0.685058	0.502533	0.809121	6.515171
LINC00324	LINC00392	-0.339882	-0.564800	-0.067959	-2.503828
LINC00324	LINC00393	0.543817	0.312816	0.714078	4.489583
LINC00324	LINC00397	-0.012426	-0.289776	0.266850	-0.086094
LINC00324	LINC00398	0.015310	-0.264168	0.292417	0.106084
LINC00324	LINC00399	0.009185	-0.269857	0.286805	0.063641
LINC00324	LINC00400	0.304677	0.028764	0.537450	2.216233
LINC00324	LINC00402	0.277128	-0.001327	0.515700	1.998264
LINC00324	LINC00404	0.084023	-0.198983	0.354094	0.584197
LINC00324	LINC00408	0.253034	-0.027237	0.496422	1.812042
LINC00324	LINC00411	0.052248	-0.229441	0.325862	0.362481
LINC00324	LINC00412	0.262307	-0.017310	0.503870	1.883256
LINC00324	LINC00421	0.199866	-0.083110	0.453016	1.413229
LINC00324	LINC00423	0.478461	0.230854	0.667867	3.775018
LINC00324	LINC00424	0.050522	-0.231080	0.324314	0.350478
LINC00324	LINC00426	-0.113550	-0.379896	0.170181	-0.791821
LINC00324	LINC00430	-0.112826	-0.379267	0.170894	-0.786703
LINC00324	LINC00431	0.447635	0.193378	0.645552	3.468186
LINC00324	LINC00433	0.803335	0.676184	0.884013	9.345780
LINC00324	LINC00437	0.370153	0.102346	0.587930	2.760580
LINC00324	LINC00440	0.862884	0.769308	0.920214	11.828654
LINC00324	LINC00442	0.362112	0.093148	0.581820	2.691442
LINC00324	LINC00443	0.394060	0.129962	0.605947	2.970481
LINC00324	LINC00445	0.510899	0.271099	0.690986	4.117546
LINC00324	LINC00446	-0.185465	-0.441049	0.097943	-1.307629
LINC00324	LINC00448	0.162548	-0.121293	0.421815	1.141344
LINC00324	LINC00449	0.149734	-0.134213	0.410958	1.049214
LINC00324	LINC00454	0.690125	0.509681	0.812414	6.606869
LINC00324	LINC00456	-0.130054	-0.394139	0.153869	-0.908760
LINC00324	LINC00457	-0.121439	-0.386719	0.162404	-0.847624
LINC00324	LINC00458	0.738317	0.578945	0.843351	7.584234
LINC00324	LINC00459	-0.286826	-0.523392	-0.009209	-2.074349
LINC00326	LINC00327	0.828371	0.714848	0.899352	10.245150
LINC00326	LINC00330	0.174503	-0.109152	0.431877	1.227828
LINC00326	LINC00331	0.133545	-0.150398	0.397135	0.933592
LINC00326	LINC00332	0.110330	-0.173346	0.377102	0.769086
LINC00326	LINC00334	0.739882	0.581233	0.844344	7.619703
LINC00326	LINC00337	0.176407	-0.107210	0.433475	1.241656
LINC00326	LINC00339	0.346889	0.075862	0.570186	2.562430
LINC00326	LINC00342	0.727668	0.563439	0.836574	7.349774
LINC00326	LINC00343	0.397421	0.133878	0.608463	3.000546
LINC00326	LINC00345	0.931123	0.881146	0.960526	17.688257
LINC00326	LINC00346	0.607316	0.395887	0.757598	5.296178
LINC00326	LINC00347	0.611942	0.402078	0.760717	5.360532
LINC00326	LINC00348	0.956636	0.924447	0.975287	22.753490
LINC00326	LINC00350	0.178078	-0.105504	0.434875	1.253803
LINC00326	LINC00351	0.620293	0.413301	0.766331	5.478940
LINC00326	LINC00353	0.932694	0.883788	0.961440	17.916384
LINC00326	LINC00354	0.880864	0.798231	0.930955	12.892292
LINC00326	LINC00355	0.867696	0.777012	0.923097	12.093422
LINC00326	LINC00358	0.806026	0.680307	0.885670	9.434874
LINC00326	LINC00362	0.104601	-0.178962	0.372119	0.728693
LINC00326	LINC00363	0.620524	0.413612	0.766485	5.482250
LINC00326	LINC00364	0.767238	0.621646	0.861588	8.287962
LINC00326	LINC00365	0.897462	0.825271	0.940794	14.096399
LINC00326	LINC00366	-0.060178	-0.332953	0.221892	-0.417679
LINC00326	LINC00368	0.861824	0.767615	0.919578	11.772092
LINC00326	LINC00370	0.330492	0.057422	0.557554	2.426042
LINC00326	LINC00374	0.691811	0.512066	0.813509	6.637797
LINC00326	LINC00375	0.642940	0.444058	0.781443	5.815808
LINC00326	LINC00376	0.922320	0.866397	0.955394	16.536131
LINC00326	LINC00377	0.680588	0.496246	0.806210	6.435743
LINC00326	LINC00379	0.796338	0.665502	0.879695	9.121556
LINC00326	LINC00380	0.901136	0.831302	0.942962	14.400784
LINC00326	LINC00381	0.039056	-0.241927	0.313995	0.270795
LINC00326	LINC00382	0.092435	-0.190827	0.361487	0.643165
LINC00326	LINC00383	0.251907	-0.028439	0.495515	1.803424
LINC00326	LINC00384	0.066268	-0.216070	0.338379	0.460131
LINC00326	LINC00385	0.767139	0.621498	0.861525	8.285340
LINC00326	LINC00388	0.190326	-0.092951	0.445098	1.343170
LINC00326	LINC00390	0.394450	0.130416	0.606240	2.973964
LINC00326	LINC00391	0.244134	-0.036713	0.489240	1.744188
LINC00326	LINC00392	-0.204776	-0.457076	0.078024	-1.449447
LINC00326	LINC00393	-0.223066	-0.472105	0.058946	-1.585396
LINC00326	LINC00397	-0.068226	-0.340120	0.214194	-0.473791
LINC00326	LINC00398	0.116133	-0.167639	0.382133	0.810074
LINC00326	LINC00399	0.121212	-0.162627	0.386524	0.846022
LINC00326	LINC00400	0.780605	0.641678	0.869935	8.652761
LINC00326	LINC00402	0.321535	0.047427	0.550608	2.352585
LINC00326	LINC00404	0.854504	0.755959	0.915178	11.397121
LINC00326	LINC00408	0.942985	0.901175	0.967410	19.628962
LINC00326	LINC00411	0.943150	0.901455	0.967505	19.659962
LINC00326	LINC00412	0.919160	0.861128	0.953547	16.167553
LINC00326	LINC00421	0.644649	0.446398	0.782576	5.842229
LINC00326	LINC00423	0.730408	0.567417	0.838320	7.408971
LINC00326	LINC00424	0.649490	0.453042	0.785783	5.917911
LINC00326	LINC00426	-0.429049	-0.631932	-0.171134	-3.290819
LINC00326	LINC00430	0.294148	0.017204	0.529174	2.132250
LINC00326	LINC00431	-0.038832	-0.313793	0.242138	-0.269239
LINC00326	LINC00433	0.026856	-0.253390	0.302944	0.186133
LINC00326	LINC00437	0.524978	0.288832	0.700908	4.273395
LINC00326	LINC00440	0.102109	-0.181400	0.369946	0.711146
LINC00326	LINC00442	0.858300	0.761996	0.917462	11.588225
LINC00326	LINC00443	0.006619	-0.272235	0.284448	0.045861
LINC00326	LINC00445	0.878076	0.793720	0.929295	12.713085
LINC00326	LINC00446	0.001201	-0.277244	0.279460	0.008319
LINC00326	LINC00448	0.964764	0.938419	0.979955	25.403593
LINC00326	LINC00449	0.537099	0.304229	0.709395	4.411435
LINC00326	LINC00454	0.675295	0.488828	0.802754	6.343434
LINC00326	LINC00456	0.568912	0.345229	0.731436	4.792733
LINC00326	LINC00457	0.716853	0.547810	0.829658	7.123259
LINC00326	LINC00458	0.049899	-0.231671	0.323755	0.346144
LINC00326	LINC00459	0.340041	0.068137	0.564923	2.505152
LINC00327	LINC00330	0.444817	0.189988	0.643495	3.440942
LINC00327	LINC00331	0.489055	0.243905	0.675458	3.884505
LINC00327	LINC00332	0.368855	0.100858	0.586945	2.749369
LINC00327	LINC00334	0.628288	0.424105	0.771684	5.595128
LINC00327	LINC00337	0.114602	-0.169146	0.380807	0.799254
LINC00327	LINC00339	0.081584	-0.201341	0.351944	0.567120
LINC00327	LINC00342	0.736046	0.575628	0.841908	7.533221
LINC00327	LINC00343	0.533221	0.299290	0.706685	4.366862
LINC00327	LINC00345	0.864273	0.771528	0.921047	11.903721
LINC00327	LINC00346	0.509415	0.269240	0.689937	4.101392
LINC00327	LINC00347	0.723825	0.557872	0.834120	7.268016
LINC00327	LINC00348	0.857288	0.760385	0.916854	11.536609
LINC00327	LINC00350	-0.084186	-0.354238	0.198826	-0.585337
LINC00327	LINC00351	0.555036	0.327241	0.721864	4.622842
LINC00327	LINC00353	0.855153	0.756989	0.915569	11.429288
LINC00327	LINC00354	0.712694	0.541830	0.826989	7.039018
LINC00327	LINC00355	0.662156	0.470528	0.794139	6.121911
LINC00327	LINC00358	0.765731	0.619399	0.860643	8.248548
LINC00327	LINC00362	0.221052	-0.061058	0.470457	1.570340
LINC00327	LINC00363	0.542302	0.310877	0.713023	4.471857
LINC00327	LINC00364	0.806241	0.680637	0.885803	9.442072
LINC00327	LINC00365	0.852838	0.753314	0.914175	11.315405
LINC00327	LINC00366	-0.449795	-0.647126	-0.195979	-3.489151
LINC00327	LINC00368	0.726856	0.562261	0.836056	7.332374
LINC00327	LINC00370	0.653567	0.458654	0.788478	5.982611
LINC00327	LINC00374	0.629273	0.425441	0.772342	5.609650
LINC00327	LINC00375	0.553844	0.325703	0.721038	4.608514
LINC00327	LINC00376	0.899740	0.829008	0.942138	14.283202
LINC00327	LINC00377	0.889104	0.811613	0.935849	13.458199
LINC00327	LINC00379	0.912278	0.849691	0.949515	15.431814
LINC00327	LINC00380	0.923080	0.867667	0.955838	16.628008
LINC00327	LINC00381	0.431374	0.173903	0.633643	3.312721
LINC00327	LINC00382	0.022587	-0.257384	0.299059	0.156525
LINC00327	LINC00383	0.422850	0.163774	0.627361	3.232831
LINC00327	LINC00384	0.325772	0.052148	0.553897	2.387242
LINC00327	LINC00385	0.779773	0.640426	0.869417	8.629217
LINC00327	LINC00388	0.102632	-0.180888	0.370403	0.714831
LINC00327	LINC00390	0.617250	0.409204	0.764288	5.435449
LINC00327	LINC00391	0.486447	0.240684	0.673592	3.857345
LINC00327	LINC00392	-0.245253	-0.490145	0.035525	-1.752689
LINC00327	LINC00393	0.148707	-0.135244	0.410085	1.041854
LINC00327	LINC00397	0.227924	-0.053844	0.476073	1.621794
LINC00327	LINC00398	0.275565	-0.003019	0.514457	1.986068
LINC00327	LINC00399	0.417298	0.157206	0.623256	3.181360
LINC00327	LINC00400	0.689046	0.508157	0.811714	6.587191
LINC00327	LINC00402	0.204175	-0.078647	0.456579	1.445005
LINC00327	LINC00404	0.914826	0.853919	0.951010	15.694300
LINC00327	LINC00408	0.830507	0.718179	0.900652	10.330052
LINC00327	LINC00411	0.661280	0.469313	0.793562	6.107503
LINC00327	LINC00412	0.870348	0.781268	0.924683	12.245110
LINC00327	LINC00421	0.778109	0.637924	0.868380	8.582468
LINC00327	LINC00423	0.691570	0.511725	0.813352	6.633361
LINC00327	LINC00424	0.695473	0.517254	0.815882	6.705678
LINC00327	LINC00426	-0.424713	-0.628736	-0.165983	-3.250201
LINC00327	LINC00430	0.252345	-0.027973	0.495867	1.806767
LINC00327	LINC00431	-0.071104	-0.342674	0.211434	-0.493870
LINC00327	LINC00433	0.348344	0.077506	0.571302	2.574655
LINC00327	LINC00437	0.373169	0.105807	0.590214	2.786690
LINC00327	LINC00440	0.425657	0.167103	0.629432	3.259018
LINC00327	LINC00442	0.793243	0.660795	0.877781	9.025633
LINC00327	LINC00443	-0.075006	-0.346132	0.207683	-0.521122
LINC00327	LINC00445	0.848384	0.746260	0.911488	11.103089
LINC00327	LINC00446	0.275526	-0.003062	0.514425	1.985758
LINC00327	LINC00448	0.886397	0.807207	0.934243	13.265909
LINC00327	LINC00449	0.530906	0.296348	0.705065	4.340446
LINC00327	LINC00454	0.805595	0.679646	0.885405	9.420498
LINC00327	LINC00456	0.735067	0.574200	0.841286	7.511404
LINC00327	LINC00457	0.781636	0.643231	0.870577	8.682093
LINC00327	LINC00458	0.502614	0.260740	0.685116	4.027960
LINC00327	LINC00459	-0.099063	-0.367288	0.184374	-0.689719
LINC00330	LINC00331	0.886336	0.807108	0.934207	13.261657
LINC00330	LINC00332	0.792422	0.659547	0.877272	9.000486
LINC00330	LINC00334	0.100112	-0.183350	0.368204	0.697097
LINC00330	LINC00337	-0.222027	-0.471255	0.060036	-1.577622
LINC00330	LINC00339	0.059893	-0.222163	0.332699	0.415700
LINC00330	LINC00342	0.207543	-0.075151	0.459359	1.469909
LINC00330	LINC00343	0.013924	-0.265458	0.291148	0.096475
LINC00330	LINC00345	0.285508	0.007773	0.522348	2.063964
LINC00330	LINC00346	0.007764	-0.271175	0.285500	0.053792
LINC00330	LINC00347	0.777007	0.636267	0.867693	8.551747
LINC00330	LINC00348	0.232206	-0.049336	0.479562	1.653978
LINC00330	LINC00350	-0.423478	-0.627825	-0.164519	-3.238684
LINC00330	LINC00351	0.186973	-0.096396	0.442306	1.318644
LINC00330	LINC00353	0.277276	-0.001167	0.515817	1.999420
LINC00330	LINC00354	0.175231	-0.108410	0.432488	1.233112
LINC00330	LINC00355	0.107557	-0.176067	0.374691	0.749521
LINC00330	LINC00358	0.390697	0.126053	0.603426	2.940547
LINC00330	LINC00362	-0.104993	-0.372461	0.178578	-0.731457
LINC00330	LINC00363	0.393888	0.129763	0.605819	2.968951
LINC00330	LINC00364	0.383693	0.117936	0.598161	2.878628
LINC00330	LINC00365	0.346463	0.075380	0.569859	2.558849
LINC00330	LINC00366	-0.297573	-0.531871	-0.020956	-2.159472
LINC00330	LINC00368	0.058786	-0.223220	0.331710	0.407984
LINC00330	LINC00370	0.207265	-0.075440	0.459129	1.467846
LINC00330	LINC00374	0.205787	-0.076975	0.457910	1.456915
LINC00330	LINC00375	0.199923	-0.083051	0.453063	1.413648
LINC00330	LINC00376	0.267660	-0.011554	0.508153	1.924624
LINC00330	LINC00377	0.712410	0.541422	0.826806	7.033304
LINC00330	LINC00379	0.188270	-0.095064	0.443387	1.328124
LINC00330	LINC00380	0.303323	0.027273	0.536388	2.205383
LINC00330	LINC00381	0.827971	0.714225	0.899108	10.229413
LINC00330	LINC00382	0.052283	-0.229408	0.325893	0.362722
LINC00330	LINC00383	0.127299	-0.156603	0.391769	0.889185
LINC00330	LINC00384	-0.184994	-0.440656	0.098427	-1.304187
LINC00330	LINC00385	0.511557	0.271924	0.691451	4.124726
LINC00330	LINC00388	0.095032	-0.188302	0.363762	0.661393
LINC00330	LINC00390	0.025789	-0.254389	0.301974	0.178733
LINC00330	LINC00391	0.833097	0.722225	0.902228	10.434993
LINC00330	LINC00392	-0.161544	-0.420968	0.122308	-1.134109
LINC00330	LINC00393	0.580777	0.360742	0.739570	4.942791
LINC00330	LINC00397	-0.117828	-0.383600	0.165968	-0.822065
LINC00330	LINC00398	-0.159602	-0.419326	0.124272	-1.120111
LINC00330	LINC00399	0.075063	-0.207628	0.346182	0.521522
LINC00330	LINC00400	0.195598	-0.087519	0.449479	1.381836
LINC00330	LINC00402	-0.091959	-0.361070	0.191290	-0.639824
LINC00330	LINC00404	0.150487	-0.133456	0.411598	1.054615
LINC00330	LINC00408	0.251165	-0.029231	0.494917	1.797749
LINC00330	LINC00411	0.158069	-0.125820	0.418029	1.109077
LINC00330	LINC00412	0.297677	0.021070	0.531952	2.160298
LINC00330	LINC00421	0.089227	-0.193942	0.358671	0.620658
LINC00330	LINC00423	0.267144	-0.012109	0.507741	1.920632
LINC00330	LINC00424	0.147932	-0.136022	0.409425	1.036303
LINC00330	LINC00426	-0.243844	-0.489006	0.037021	-1.741983
LINC00330	LINC00430	0.080704	-0.202191	0.351168	0.560961
LINC00330	LINC00431	0.068332	-0.214093	0.340213	0.474526
LINC00330	LINC00433	0.956833	0.924785	0.975400	22.808865
LINC00330	LINC00437	0.482802	0.236191	0.670982	3.819613
LINC00330	LINC00440	0.961217	0.932310	0.977920	24.146578
LINC00330	LINC00442	0.299833	0.023436	0.533648	2.177485
LINC00330	LINC00443	-0.019983	-0.296685	0.259815	-0.138472
LINC00330	LINC00445	0.527504	0.292031	0.702680	4.301858
LINC00330	LINC00446	-0.158598	-0.418477	0.125285	-1.112888
LINC00330	LINC00448	0.198780	-0.084233	0.452117	1.405234
LINC00330	LINC00449	0.007589	-0.271336	0.285339	0.052582
LINC00330	LINC00454	0.730727	0.567882	0.838524	7.415927
LINC00330	LINC00456	-0.030867	-0.306586	0.249630	-0.213958
LINC00330	LINC00457	-0.038068	-0.313103	0.242858	-0.263935
LINC00330	LINC00458	0.798322	0.668527	0.880921	9.184097
LINC00330	LINC00459	-0.184797	-0.440491	0.098629	-1.302750
LINC00331	LINC00332	0.869041	0.779170	0.923902	12.169831
LINC00331	LINC00334	0.213799	-0.068638	0.464508	1.516307
LINC00331	LINC00337	-0.000075	-0.278422	0.278283	-0.000520
LINC00331	LINC00339	0.073483	-0.209148	0.344783	0.510482
LINC00331	LINC00342	0.246364	-0.034344	0.491043	1.761144
LINC00331	LINC00343	-0.033954	-0.309382	0.246731	-0.235374
LINC00331	LINC00345	0.228294	-0.053455	0.476375	1.624570
LINC00331	LINC00346	0.189149	-0.094161	0.444118	1.334551
LINC00331	LINC00347	0.628963	0.425020	0.772135	5.605077
LINC00331	LINC00348	0.206045	-0.076707	0.458123	1.458827
LINC00331	LINC00350	-0.297409	-0.531741	-0.020776	-2.158165
LINC00331	LINC00351	0.087964	-0.195167	0.357562	0.611807
LINC00331	LINC00353	0.228253	-0.053499	0.476341	1.624261
LINC00331	LINC00354	0.162182	-0.121663	0.421506	1.138706
LINC00331	LINC00355	0.171242	-0.112472	0.429139	1.204186
LINC00331	LINC00358	0.240958	-0.040083	0.486669	1.720089
LINC00331	LINC00362	-0.030438	-0.306196	0.250033	-0.210978
LINC00331	LINC00363	0.170879	-0.112840	0.428835	1.201559
LINC00331	LINC00364	0.483241	0.236732	0.671297	3.824151
LINC00331	LINC00365	0.278241	-0.000121	0.516584	2.006962
LINC00331	LINC00366	-0.403390	-0.612921	-0.140853	-3.054298
LINC00331	LINC00368	0.163639	-0.120188	0.422737	1.149218
LINC00331	LINC00370	0.311528	0.036325	0.542811	2.271358
LINC00331	LINC00374	0.144101	-0.139861	0.406162	1.008893
LINC00331	LINC00375	-0.020926	-0.297546	0.258935	-0.145013
LINC00331	LINC00376	0.230053	-0.051604	0.477809	1.637784
LINC00331	LINC00377	0.703389	0.528515	0.820998	6.855925
LINC00331	LINC00379	0.245421	-0.035346	0.490281	1.753972
LINC00331	LINC00380	0.367510	0.099317	0.585924	2.737773
LINC00331	LINC00381	0.843508	0.738565	0.908542	10.880296
LINC00331	LINC00382	0.186938	-0.096433	0.442277	1.318384
LINC00331	LINC00383	0.128778	-0.155135	0.393042	0.899694
LINC00331	LINC00384	-0.021398	-0.297976	0.258494	-0.148281
LINC00331	LINC00385	0.494871	0.251109	0.679609	3.945571
LINC00331	LINC00388	0.106242	-0.177355	0.373548	0.740256
LINC00331	LINC00390	0.079183	-0.203659	0.349825	0.550322
LINC00331	LINC00391	0.654624	0.460111	0.789176	5.999521
LINC00331	LINC00392	-0.295314	-0.530092	-0.018481	-2.141505
LINC00331	LINC00393	0.663639	0.472586	0.795114	6.146398
LINC00331	LINC00397	0.080847	-0.202053	0.351294	0.561961
LINC00331	LINC00398	0.008920	-0.270103	0.286562	0.061805
LINC00331	LINC00399	0.156303	-0.127601	0.416534	1.096376
LINC00331	LINC00400	0.199771	-0.083208	0.452937	1.412529
LINC00331	LINC00402	0.105181	-0.178394	0.372624	0.732781
LINC00331	LINC00404	0.161113	-0.122744	0.420603	1.131002
LINC00331	LINC00408	0.227934	-0.053834	0.476081	1.621864
LINC00331	LINC00411	0.007420	-0.271493	0.285184	0.051409
LINC00331	LINC00412	0.255988	-0.024081	0.498799	1.834666
LINC00331	LINC00421	0.219665	-0.062510	0.469321	1.559984
LINC00331	LINC00423	0.379636	0.113251	0.595103	2.843039
LINC00331	LINC00424	0.106627	-0.176979	0.373883	0.742967
LINC00331	LINC00426	-0.182059	-0.438205	0.101434	-1.282778
LINC00331	LINC00430	-0.116839	-0.382744	0.166943	-0.815066
LINC00331	LINC00431	0.170256	-0.113474	0.428310	1.197044
LINC00331	LINC00433	0.864393	0.771721	0.921119	11.910266
LINC00331	LINC00437	0.303672	0.027658	0.536662	2.208181
LINC00331	LINC00440	0.929459	0.878352	0.959558	17.454741
LINC00331	LINC00442	0.280984	0.002855	0.518763	2.028436
LINC00331	LINC00443	0.116342	-0.167432	0.382314	0.811555
LINC00331	LINC00445	0.517300	0.279141	0.695505	4.187822
LINC00331	LINC00446	-0.032758	-0.308300	0.247854	-0.227077
LINC00331	LINC00448	0.199940	-0.083033	0.453077	1.413773
LINC00331	LINC00449	0.043564	-0.237670	0.318060	0.302108
LINC00331	LINC00454	0.701666	0.526058	0.819886	6.822802
LINC00331	LINC00456	0.017803	-0.261847	0.294695	0.123364
LINC00331	LINC00457	0.013573	-0.265784	0.290827	0.094046
LINC00331	LINC00458	0.893641	0.819016	0.938535	13.795814
LINC00331	LINC00459	-0.381523	-0.596526	-0.115429	-2.859569
LINC00332	LINC00334	0.323022	0.049082	0.551763	2.364730
LINC00332	LINC00337	0.167294	-0.116483	0.425818	1.175617
LINC00332	LINC00339	0.315746	0.040996	0.546102	2.305490
LINC00332	LINC00342	0.339066	0.067041	0.564172	2.497037
LINC00332	LINC00343	-0.155257	-0.415647	0.128656	-1.088853
LINC00332	LINC00345	0.200552	-0.082401	0.453583	1.418279
LINC00332	LINC00346	0.284478	0.006653	0.521533	2.055868
LINC00332	LINC00347	0.584969	0.366253	0.742433	4.996930
LINC00332	LINC00348	0.139111	-0.144850	0.401901	0.973252
LINC00332	LINC00350	-0.075200	-0.346303	0.207496	-0.522477
LINC00332	LINC00351	0.038070	-0.242856	0.313105	0.263950
LINC00332	LINC00353	0.252585	-0.027716	0.496061	1.808606
LINC00332	LINC00354	0.174298	-0.109361	0.431706	1.226341
LINC00332	LINC00355	0.203702	-0.079138	0.456188	1.441512
LINC00332	LINC00358	0.207447	-0.075251	0.459279	1.469193
LINC00332	LINC00362	0.073004	-0.209608	0.344359	0.507140
LINC00332	LINC00363	0.205269	-0.077512	0.457482	1.453090
LINC00332	LINC00364	0.405150	0.142915	0.614233	3.070234
LINC00332	LINC00365	0.252179	-0.028149	0.495734	1.805502
LINC00332	LINC00366	-0.284134	-0.521261	-0.006278	-2.053163
LINC00332	LINC00368	0.177602	-0.105990	0.434476	1.250342
LINC00332	LINC00370	0.179638	-0.103910	0.436181	1.265150
LINC00332	LINC00374	0.161460	-0.122393	0.420896	1.133501
LINC00332	LINC00375	0.014527	-0.264897	0.291700	0.100653
LINC00332	LINC00376	0.155413	-0.128498	0.415779	1.089976
LINC00332	LINC00377	0.599135	0.384987	0.752065	5.184464
LINC00332	LINC00379	0.172896	-0.110788	0.430529	1.216174
LINC00332	LINC00380	0.277841	-0.000555	0.516266	2.003833
LINC00332	LINC00381	0.685619	0.503322	0.809486	6.525220
LINC00332	LINC00382	0.198936	-0.084072	0.452246	1.406382
LINC00332	LINC00383	0.075406	-0.207298	0.346486	0.523917
LINC00332	LINC00384	-0.107047	-0.374248	0.176567	-0.745929
LINC00332	LINC00385	0.529341	0.294360	0.703968	4.322656
LINC00332	LINC00388	0.328080	0.054725	0.555686	2.406187
LINC00332	LINC00390	-0.052884	-0.326432	0.228837	-0.366907
LINC00332	LINC00391	0.594650	0.379037	0.749023	5.124298
LINC00332	LINC00392	-0.267123	-0.507724	0.012131	-1.920471
LINC00332	LINC00393	0.481244	0.234273	0.669864	3.803565
LINC00332	LINC00397	-0.007775	-0.285509	0.271165	-0.053866
LINC00332	LINC00398	0.017965	-0.261696	0.294843	0.124487
LINC00332	LINC00399	-0.046268	-0.320493	0.235112	-0.320901
LINC00332	LINC00400	0.300811	0.024511	0.534416	2.185298
LINC00332	LINC00402	0.382043	0.116029	0.596918	2.864132
LINC00332	LINC00404	0.076906	-0.205853	0.347813	0.534402
LINC00332	LINC00408	0.212868	-0.069610	0.463742	1.509383
LINC00332	LINC00411	0.010804	-0.268356	0.288289	0.074855
LINC00332	LINC00412	0.224736	-0.057194	0.473470	1.597891
LINC00332	LINC00421	0.184923	-0.098500	0.440596	1.303668
LINC00332	LINC00423	0.475070	0.226695	0.665428	3.740428
LINC00332	LINC00424	0.014517	-0.264906	0.291691	0.100590
LINC00332	LINC00426	0.019521	-0.260246	0.296264	0.135270
LINC00332	LINC00430	-0.115226	-0.381347	0.168532	-0.803660
LINC00332	LINC00431	0.440317	0.184589	0.640204	3.397711
LINC00332	LINC00433	0.718933	0.550806	0.830990	7.165959
LINC00332	LINC00437	0.235081	-0.046302	0.481900	1.675645
LINC00332	LINC00440	0.805143	0.678952	0.885126	9.405441
LINC00332	LINC00442	0.319462	0.045122	0.548996	2.335689
LINC00332	LINC00443	0.412688	0.151770	0.619838	3.138953
LINC00332	LINC00445	0.442043	0.186658	0.641467	3.414256
LINC00332	LINC00446	-0.173875	-0.431351	0.109791	-1.223277
LINC00332	LINC00448	0.138649	-0.145312	0.401506	0.969957
LINC00332	LINC00449	0.173973	-0.109691	0.431433	1.223988
LINC00332	LINC00454	0.628548	0.424458	0.771858	5.598966
LINC00332	LINC00456	-0.115284	-0.381398	0.168475	-0.804074
LINC00332	LINC00457	-0.093499	-0.362419	0.189793	-0.650628
LINC00332	LINC00458	0.698906	0.522129	0.818103	6.770227
LINC00332	LINC00459	-0.364644	-0.583747	-0.096039	-2.713136
LINC00334	LINC00337	0.710215	0.538274	0.825395	6.989512
LINC00334	LINC00339	0.628128	0.423888	0.771577	5.592778
LINC00334	LINC00342	0.861165	0.766563	0.919183	11.737212
LINC00334	LINC00343	0.175365	-0.108273	0.432601	1.234089
LINC00334	LINC00345	0.761947	0.613769	0.858270	8.151030
LINC00334	LINC00346	0.917852	0.858949	0.952782	16.020903
LINC00334	LINC00347	0.494596	0.250767	0.679413	3.942669
LINC00334	LINC00348	0.772732	0.629856	0.865025	8.434483
LINC00334	LINC00350	0.371428	0.103808	0.588896	2.771603
LINC00334	LINC00351	0.624082	0.418415	0.768871	5.533655
LINC00334	LINC00353	0.802307	0.674611	0.883379	9.312172
LINC00334	LINC00354	0.879624	0.796223	0.930217	12.811851
LINC00334	LINC00355	0.844349	0.739890	0.909050	10.918038
LINC00334	LINC00358	0.673549	0.486386	0.801612	6.313376
LINC00334	LINC00362	0.308979	0.033509	0.540819	2.250807
LINC00334	LINC00363	0.540839	0.309005	0.712004	4.454793
LINC00334	LINC00364	0.619332	0.412007	0.765686	5.465166
LINC00334	LINC00365	0.697479	0.520102	0.817180	6.743289
LINC00334	LINC00366	-0.257355	-0.499897	0.022618	-1.845158
LINC00334	LINC00368	0.788971	0.654314	0.875134	8.896304
LINC00334	LINC00370	0.239825	-0.041283	0.485751	1.711507
LINC00334	LINC00374	0.786507	0.650584	0.873605	8.823257
LINC00334	LINC00375	0.400021	0.136914	0.610407	3.023906
LINC00334	LINC00376	0.738730	0.579549	0.843613	7.593565
LINC00334	LINC00377	0.564813	0.339899	0.728615	4.741947
LINC00334	LINC00379	0.679510	0.494733	0.805506	6.416794
LINC00334	LINC00380	0.747434	0.592313	0.849126	7.794824
LINC00334	LINC00381	-0.005493	-0.283412	0.273278	-0.038056
LINC00334	LINC00382	0.318179	0.043696	0.547998	2.325250
LINC00334	LINC00383	0.239265	-0.041877	0.485297	1.707263
LINC00334	LINC00384	0.042077	-0.239076	0.316720	0.291773
LINC00334	LINC00385	0.859170	0.763382	0.917985	11.633024
LINC00334	LINC00388	0.582885	0.363511	0.741010	4.969933
LINC00334	LINC00390	0.236160	-0.045161	0.482777	1.683795
LINC00334	LINC00391	0.205963	-0.076792	0.458055	1.458221
LINC00334	LINC00392	-0.407052	-0.615649	-0.145145	-3.087504
LINC00334	LINC00393	-0.355608	-0.576860	-0.085742	-2.636027
LINC00334	LINC00397	0.031486	-0.249049	0.307147	0.218251
LINC00334	LINC00398	0.242373	-0.038582	0.487815	1.730821
LINC00334	LINC00399	-0.056579	-0.329739	0.225322	-0.392620
LINC00334	LINC00400	0.873483	0.786312	0.926556	12.430143
LINC00334	LINC00402	0.696659	0.518936	0.816649	6.727868
LINC00334	LINC00404	0.609104	0.398277	0.758804	5.320950
LINC00334	LINC00408	0.833084	0.722204	0.902220	10.434435
LINC00334	LINC00411	0.590915	0.374095	0.746484	5.074762
LINC00334	LINC00412	0.799909	0.670947	0.881900	9.234680
