##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	10	0.078129	-0.327107	0.459093	0.375840	25	0.213201	0.895427	0.774223	0.953279	9.645640	25	0.213201	-4.545002	5.493486e-06
1	11	0.297296	-0.110865	0.619642	1.493302	25	0.213201	0.159557	-0.251433	0.521796	0.775138	25	0.213201	0.482965	0.629121
1	12	0.130330	-0.279185	0.499732	0.630420	25	0.213201	-0.594740	-0.801518	-0.260920	-3.547966	25	0.213201	2.706514	0.006799
1	13	0.071933	-0.332660	0.454162	0.345876	25	0.213201	0.563826	0.217043	0.784243	3.274046	25	0.213201	-1.878427	0.060323
1	14	0.010365	-0.386355	0.403848	0.049711	25	0.213201	0.699402	0.420464	0.857547	4.692986	25	0.213201	-2.838245	0.004536
1	15	-0.187427	-0.542395	0.224324	-0.915085	25	0.213201	0.405974	0.012907	0.690366	2.130445	25	0.213201	-2.057800	0.039609
1	16	0.014216	-0.383074	0.407066	0.068182	25	0.213201	-0.010984	-0.404366	0.385828	-0.052680	25	0.213201	0.083582	0.933389
1	17	-0.357729	-0.659627	0.043566	-1.837185	25	0.213201	0.334144	-0.070272	0.644223	1.700224	25	0.213201	-2.393825	0.016674
1	18	-0.031560	-0.421442	0.368169	-0.151432	25	0.213201	0.187590	-0.224163	0.542514	0.915910	25	0.213201	-0.734330	0.462748
1	19	0.375233	-0.023370	0.670897	1.941410	25	0.213201	-0.592961	-0.800533	-0.258357	-3.531585	25	0.213201	3.571077	0.000356
1	20	-0.370478	-0.667849	0.028888	-1.912867	25	0.213201	0.845066	0.675484	0.929745	7.580091	25	0.213201	-5.398174	6.732245e-08
1	21	0.120537	-0.288333	0.492230	0.582323	25	0.213201	0.869837	0.723302	0.941408	8.455824	25	0.213201	-4.017370	0.000059
1	22	-0.027541	-0.418128	0.371641	-0.132130	25	0.213201	0.405727	0.012611	0.690211	2.128895	25	0.213201	-1.519124	0.128731
1	23	0.031183	-0.368495	0.421132	0.149622	25	0.213201	0.905592	0.794894	0.957945	10.239445	25	0.213201	-4.879638	1.062809e-06
1	24	0.183360	-0.228320	0.539415	0.894530	25	0.213201	0.801199	0.594164	0.908667	6.421168	25	0.213201	-3.039667	0.002368
1	25	0.122869	-0.286162	0.494021	0.593756	25	0.213201	0.847173	0.679497	0.930744	7.646847	25	0.213201	-3.723111	0.000197
1	26	-0.011097	-0.404461	0.385732	-0.053221	25	0.213201	0.918550	0.821623	0.963853	11.143822	25	0.213201	-5.275967	1.320578e-07
1	27	-0.145567	-0.511295	0.264801	-0.705632	25	0.213201	0.883209	0.749713	0.947633	9.031774	25	0.213201	-5.096926	3.452128e-07
1	28	0.191133	-0.220670	0.545102	0.933858	25	0.213201	0.280338	-0.129100	0.608114	1.400618	25	0.213201	-0.313541	0.753869
1	29	0.146010	-0.264380	0.511630	0.707826	25	0.213201	0.744648	0.495225	0.880661	5.350471	25	0.213201	-2.698977	0.006955
1	30	0.212489	-0.199390	0.560560	1.042877	25	0.213201	0.919195	0.822967	0.964147	11.194233	25	0.213201	-4.537268	5.698775e-06
1	31	-0.005036	-0.399378	0.390879	-0.024151	25	0.213201	0.752693	0.508917	0.884704	5.482912	25	0.213201	-3.264142	0.001098
1	32	0.040243	-0.360629	0.428565	0.193155	25	0.213201	0.826340	0.640258	0.920815	7.036902	25	0.213201	-3.768414	0.000164
1	33	0.229901	-0.181746	0.572987	1.132914	25	0.213201	0.893034	0.769394	0.952176	9.517661	25	0.213201	-3.988666	0.000066
1	34	-0.009530	-0.403149	0.387065	-0.045706	25	0.213201	0.757725	0.517543	0.887223	5.568595	25	0.213201	-3.317888	0.000907
