##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	2	0.163846	-0.247302	0.524994	0.796543	25	0.213201	-0.469796	-0.729511	-0.091677	-2.552251	25	0.213201	2.239202	0.025143
1	3	0.169231	-0.242095	0.528995	0.823480	25	0.213201	0.227692	-0.183999	0.571419	1.121431	25	0.213201	-0.201915	0.839983
1	4	0.143077	-0.267165	0.509414	0.693306	25	0.213201	-0.428462	-0.704351	-0.040116	-2.274148	25	0.213201	1.996861	0.045840
1	5	-0.159231	-0.521553	0.251746	-0.773513	25	0.213201	0.176923	-0.234616	0.534681	0.862093	25	0.213201	-1.125669	0.260306
1	6	-0.328462	-0.640473	0.076620	-1.667779	25	0.213201	-0.009231	-0.402899	0.387319	-0.044271	25	0.213201	-1.100694	0.271030
1	7	-0.036923	-0.425847	0.363518	-0.177198	25	0.213201	0.447778	0.063957	0.716196	2.401703	25	0.213201	-1.720857	0.085277
1	8	0.159231	-0.251746	0.521553	0.773513	25	0.213201	0.326923	-0.078333	0.639456	1.659030	25	0.213201	-0.592953	0.553213
1	9	0.110769	-0.297384	0.484692	0.534520	25	0.213201	0.676159	0.383478	0.845421	4.401389	25	0.213201	-2.357387	0.018404
1	10	0.077692	-0.327499	0.458747	0.373729	25	0.213201	0.710000	0.437642	0.863019	4.835320	25	0.213201	-2.684259	0.007269
1	11	0.234615	-0.176924	0.576324	1.157483	25	0.213201	0.617692	0.294413	0.814124	3.766879	25	0.213201	-1.599266	0.109761
1	12	0.142308	-0.267894	0.508833	0.689501	25	0.213201	-0.548462	-0.775528	-0.195746	-3.145666	25	0.213201	2.518839	0.011774
1	13	0.097692	-0.309388	0.474513	0.470768	25	0.213201	0.440469	0.054884	0.711733	2.352966	25	0.213201	-1.243098	0.213832
1	14	-0.052308	-0.438384	0.350065	-0.251203	25	0.213201	0.660769	0.359494	0.837294	4.221934	25	0.213201	-2.807633	0.004991
1	15	-0.053846	-0.439630	0.348711	-0.258612	25	0.213201	0.563846	0.217072	0.784254	3.274219	25	0.213201	-2.296273	0.021660
1	16	0.142308	-0.267894	0.508833	0.689501	25	0.213201	0.351991	-0.050117	0.655902	1.803507	25	0.213201	-0.744363	0.456657
1	17	-0.336923	-0.646051	0.067155	-1.716167	25	0.213201	0.726923	0.465491	0.871683	5.076605	25	0.213201	-4.221364	0.000024
1	18	-0.049231	-0.435889	0.352769	-0.236389	25	0.213201	0.586923	0.249693	0.797182	3.476576	25	0.213201	-2.395365	0.016604
1	19	0.220769	-0.191033	0.566489	1.085557	25	0.213201	-0.444615	-0.714267	-0.060023	-2.380540	25	0.213201	2.329708	0.019822
1	20	-0.499231	-0.747010	-0.129673	-2.763199	25	0.213201	0.560769	0.212780	0.782516	3.248122	25	0.213201	-3.921032	0.000088
1	21	0.133077	-0.276605	0.501826	0.643942	25	0.213201	0.790000	0.574061	0.903197	6.179522	25	0.213201	-3.109537	0.001874
1	22	-0.053846	-0.439630	0.348711	-0.258612	25	0.213201	0.582804	0.243815	0.794889	3.439563	25	0.213201	-2.389951	0.016851
1	23	-0.106923	-0.481709	0.300928	-0.515742	25	0.213201	0.719785	0.453680	0.868040	4.972600	25	0.213201	-3.364820	0.000766
1	24	0.196154	-0.215702	0.548758	0.959358	25	0.213201	0.802308	0.596169	0.909207	6.446077	25	0.213201	-3.005944	0.002648
1	25	-0.001538	-0.396435	0.393838	-0.007378	25	0.213201	0.831538	0.649960	0.923304	7.179394	25	0.213201	-3.962174	0.000074
1	26	-0.048462	-0.435264	0.353444	-0.232687	25	0.213201	0.760146	0.521711	0.888432	5.610653	25	0.213201	-3.466075	0.000528
1	27	-0.109231	-0.483500	0.298803	-0.527006	25	0.213201	0.847086	0.679331	0.930703	7.644062	25	0.213201	-4.495395	6.944101e-06
1	28	0.106923	-0.300928	0.481709	0.515742	25	0.213201	0.613846	0.288745	0.812024	3.729171	25	0.213201	-2.015634	0.043838
1	29	0.188462	-0.223305	0.543151	0.920321	25	0.213201	0.663846	0.364257	0.838925	4.257020	25	0.213201	-2.019551	0.043430
1	30	0.074615	-0.330259	0.456300	0.358843	25	0.213201	0.841741	0.669173	0.928167	7.477285	25	0.213201	-3.821954	0.000132
1	31	0.136923	-0.272984	0.504752	0.662903	25	0.213201	0.570769	0.226778	0.788153	3.333672	25	0.213201	-1.694379	0.090193
1	32	0.163077	-0.248044	0.524422	0.792701	25	0.213201	0.323077	-0.082606	0.636907	1.637222	25	0.213201	-0.565593	0.571670
1	33	0.114615	-0.293829	0.487667	0.553323	25	0.213201	0.841700	0.669096	0.928148	7.476045	25	0.213201	-3.687609	0.000226
1	34	0.009231	-0.387319	0.402899	0.044271	25	0.213201	0.631660	0.315192	0.821706	3.907581	25	0.213201	-2.437528	0.014788
1	35	0.227692	-0.183999	0.571419	1.121431	25	0.213201	0.872308	0.728150	0.942562	8.555841	25	0.213201	-3.684431	0.000229
1	36	0.102308	-0.305166	0.478117	0.493239	25	0.213201	0.850327	0.685522	0.932237	7.749150	25	0.213201	-3.829593	0.000128
1	37	-0.269231	-0.600487	0.140895	-1.340690	25	0.213201	0.552308	0.201046	0.777718	3.177359	25	0.213201	-2.977434	0.002907
1	38	-0.022308	-0.413798	0.376145	-0.107011	25	0.213201	-0.437692	-0.710031	-0.051454	-2.334602	25	0.213201	1.482735	0.138145
1	39	0.174615	-0.236865	0.532979	0.850492	25	0.213201	0.680000	0.389526	0.847437	4.447779	25	0.213201	-2.164731	0.030408
1	40	-0.039231	-0.427738	0.361511	-0.188289	25	0.213201	0.822624	0.633360	0.919031	6.938564	25	0.213201	-3.993653	0.000065
1	41	-0.334615	-0.644533	0.069743	-1.702924	25	0.213201	0.577915	0.236867	0.792158	3.396141	25	0.213201	-3.340977	0.000835
1	42	-0.099231	-0.475715	0.307983	-0.478255	25	0.213201	0.656154	0.352378	0.834841	4.170011	25	0.213201	-2.937163	0.003312
1	43	0.053846	-0.348711	0.439630	0.258612	25	0.213201	0.510769	0.144870	0.753776	2.849264	25	0.213201	-1.691053	0.090827
1	44	0.036154	-0.364186	0.425217	0.173501	25	0.213201	0.880769	0.744863	0.946501	8.919986	25	0.213201	-4.454287	8.417242e-06
1	45	-0.062308	-0.446453	0.341231	-0.299399	25	0.213201	0.762070	0.525031	0.889391	5.644456	25	0.213201	-3.527303	0.000420
1	46	-0.393077	-0.682248	0.002439	-2.050157	25	0.213201	0.766154	0.532103	0.891425	5.717426	25	0.213201	-4.730774	2.236655e-06
1	47	-0.252308	-0.588749	0.158646	-1.250482	25	0.213201	0.640000	0.327745	0.826201	3.994576	25	0.213201	-3.369855	0.000752
1	48	-0.075385	-0.456912	0.329570	-0.362564	25	0.213201	0.321538	-0.084311	0.635885	1.628525	25	0.213201	-1.356134	0.175056
1	49	-0.256923	-0.591964	0.153831	-1.274958	25	0.213201	0.783077	0.561761	0.899797	6.038520	25	0.213201	-4.364969	0.000013
1	50	-0.178462	-0.535815	0.233114	-0.869835	25	0.213201	0.286154	-0.122877	0.612083	1.432237	25	0.213201	-1.574618	0.115345
1	51	-0.220769	-0.566489	0.191033	-1.085557	25	0.213201	-0.603846	-0.806541	-0.274113	-3.633096	25	0.213201	1.574448	0.115384
1	52	-0.166154	-0.526711	0.245073	-0.808078	25	0.213201	-0.181189	-0.537821	0.230447	-0.883575	25	0.213201	0.051417	0.958993
1	53	-0.161538	-0.523275	0.249526	-0.785021	25	0.213201	0.821538	0.631350	0.918509	6.910354	25	0.213201	-4.392862	0.000011
1	54	-0.140000	-0.507086	0.270078	-0.678095	25	0.213201	0.456154	0.074432	0.721284	2.458293	25	0.213201	-2.100648	0.035672
1	55	0.382308	-0.015113	0.675414	1.984214	25	0.213201	0.459231	0.078302	0.723146	2.479288	25	0.213201	-0.310358	0.756289
1	56	0.160769	-0.250267	0.522702	0.781184	25	0.213201	-0.629231	-0.820392	-0.311557	-3.882673	25	0.213201	2.992650	0.002766
1	57	-0.236923	-0.577954	0.174556	-1.169542	25	0.213201	0.335898	-0.068305	0.645377	1.710283	25	0.213201	-1.960038	0.049991
1	58	-0.104615	-0.479914	0.303049	-0.504486	25	0.213201	0.414615	0.023294	0.695765	2.185091	25	0.213201	-1.811446	0.070072
1	59	0.183846	-0.227843	0.539772	0.896984	25	0.213201	0.170033	-0.241318	0.529589	0.827498	25	0.213201	0.047296	0.962278
1	60	0.155385	-0.255436	0.518676	0.754361	25	0.213201	0.679746	0.389125	0.847304	4.444691	25	0.213201	-2.228733	0.025832
1	61	0.018462	-0.379444	0.410604	0.088554	25	0.213201	-0.133846	-0.502412	0.275882	-0.647732	25	0.213201	0.507834	0.611570
1	62	0.316923	-0.089411	0.632814	1.602518	25	0.213201	0.757692	0.517487	0.887207	5.568034	25	0.213201	-2.197434	0.027989
1	63	0.240769	-0.170598	0.580664	1.189686	25	0.213201	0.533077	0.174748	0.766715	3.021685	25	0.213201	-1.156982	0.247280
1	64	-0.120769	-0.492409	0.288117	-0.583459	25	0.213201	0.270000	-0.140082	0.601017	1.344821	25	0.213201	-1.320764	0.186580
1	65	-0.289231	-0.614176	0.119572	-1.449035	25	0.213201	0.662308	0.361874	0.838110	4.239429	25	0.213201	-3.630510	0.000283
1	66	0.292308	-0.116258	0.616265	1.465882	25	0.213201	0.882308	0.747920	0.947215	8.990103	25	0.213201	-3.598546	0.000320
1	67	-0.053077	-0.439007	0.349388	-0.254907	25	0.213201	0.776923	0.550910	0.896762	5.918072	25	0.213201	-3.617402	0.000298
1	68	0.026154	-0.372837	0.416982	0.125472	25	0.213201	0.380000	-0.017812	0.673943	1.970208	25	0.213201	-1.240085	0.214944
1	69	-0.290769	-0.615221	0.117916	-1.457452	25	0.213201	-0.892308	-0.951841	-0.767930	-9.479608	25	0.213201	3.760160	0.000170
1	70	-0.030000	-0.420157	0.369518	-0.143940	25	0.213201	0.540769	0.185206	0.771132	3.083128	25	0.213201	-2.106889	0.035127
1	71	0.263846	-0.146572	0.596767	1.311847	25	0.213201	0.395385	0.000293	0.683706	2.064415	25	0.213201	-0.490623	0.623693
1	72	0.175385	-0.236116	0.533547	0.854358	25	0.213201	0.680769	0.390740	0.847840	4.457151	25	0.213201	-2.166849	0.030246
1	73	-0.226154	-0.570326	0.185566	-1.113443	25	0.213201	0.210466	-0.201423	0.559106	1.032484	25	0.213201	-1.471887	0.141051
1	74	-0.123077	-0.494181	0.285968	-0.594778	25	0.213201	0.306923	-0.100389	0.626126	1.546599	25	0.213201	-1.462131	0.143705
1	75	-0.320769	-0.635374	0.085162	-1.624181	25	0.213201	0.620769	0.298965	0.815800	3.797359	25	0.213201	-3.511509	0.000446
1	76	-0.239231	-0.579581	0.172183	-1.181622	25	0.213201	0.551260	0.199600	0.777122	3.168696	25	0.213201	-2.866053	0.004156
1	77	0.089231	-0.317087	0.467872	0.429650	25	0.213201	0.771538	0.541478	0.894098	5.816204	25	0.213201	-3.099880	0.001936
1	78	0.073077	-0.331637	0.455074	0.351404	25	0.213201	-0.257692	-0.592499	0.153027	-1.279046	25	0.213201	1.117180	0.263917
1	79	0.111538	-0.296674	0.485288	0.538278	25	0.213201	0.548462	0.195746	0.775528	3.145666	25	0.213201	-1.672155	0.094494
1	80	0.079231	-0.326116	0.459968	0.381176	25	0.213201	0.777842	0.552526	0.897216	5.935777	25	0.213201	-3.185571	0.001445
