##The total sample size of case group is 50.
##The total sample size of control group is 50.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
0	78	-0.496538	-0.680796	-0.253178	-3.963198	50	0.145865	0.075092	-0.207600	0.346208	0.521728	50	0.145865	-3.005244	0.002654
0	79	-0.855330	-0.915676	-0.757271	-11.438116	50	0.145865	0.045402	-0.235932	0.319714	0.314879	50	0.145865	-6.404341	1.510205e-10
0	80	0.231580	-0.049995	0.479053	1.649269	50	0.145865	-0.015873	-0.292931	0.263645	-0.109984	50	0.145865	1.220320	0.222344
0	81	-0.636863	-0.777403	-0.435759	-5.723022	50	0.145865	0.021660	-0.258249	0.298215	0.150101	50	0.145865	-3.754733	0.000174
0	82	0.910372	0.846535	0.948397	15.242571	50	0.145865	0.136905	-0.147051	0.400014	0.957525	50	0.145865	6.747589	1.503219e-11
0	83	0.925670	0.872000	0.957350	16.951389	50	0.145865	0.042606	-0.238576	0.317197	0.295453	50	0.145865	7.681771	1.569038e-14
0	84	-0.714604	-0.828215	-0.544574	-7.077513	50	0.145865	0.037075	-0.243793	0.312206	0.257042	50	0.145865	-4.525905	6.013755e-06
0	85	0.899177	0.828083	0.941806	14.236463	50	0.145865	0.010521	-0.268618	0.288030	0.072897	50	0.145865	7.064916	1.607136e-12
0	86	-0.575345	-0.735852	-0.353625	-4.873524	50	0.145865	-0.000840	-0.279127	0.277577	-0.005820	50	0.145865	-3.173468	0.001506
0	87	0.948863	0.911167	0.970808	20.824127	50	0.145865	0.108993	-0.174659	0.375940	0.759649	50	0.145865	8.293514	1.099508e-16
0	88	-0.649893	-0.786050	-0.453596	-5.924267	50	0.145865	-0.037525	-0.312612	0.243370	-0.260163	50	0.145865	-3.575512	0.000350
0	89	-0.110713	-0.377434	0.172970	-0.771784	50	0.145865	0.068817	-0.213627	0.340645	0.477913	50	0.145865	-0.873040	0.382641
0	90	0.917985	0.859171	0.952860	16.035673	50	0.145865	0.091310	-0.191920	0.360500	0.635270	50	0.145865	7.196378	6.183296e-13
0	91	-0.930854	-0.960370	-0.880695	-17.650032	50	0.145865	0.002064	-0.276447	0.280256	0.014300	50	0.145865	-8.080191	6.466559e-16
0	92	-0.700744	-0.819291	-0.524745	-6.805167	50	0.145865	-0.048694	-0.322673	0.232814	-0.337766	50	0.145865	-3.975230	0.000070
0	93	-0.677439	-0.804154	-0.491829	-6.380596	50	0.145865	0.113611	-0.170121	0.379948	0.792250	50	0.145865	-4.549397	5.379986e-06
0	94	0.694638	0.516070	0.815341	6.690116	50	0.145865	0.033041	-0.247589	0.308556	0.229039	50	0.145865	3.993572	0.000065
0	95	-0.941435	-0.966512	-0.898548	-19.343334	50	0.145865	-0.181044	-0.437356	0.102473	-1.275383	50	0.145865	-7.598560	2.994443e-14
0	96	-0.944705	-0.968405	-0.904094	-19.959429	50	0.145865	-0.196613	-0.450320	0.086472	-1.389289	50	0.145865	-7.663636	1.807414e-14
0	97	-0.953822	-0.973667	-0.919631	-22.000359	50	0.145865	0.026963	-0.253291	0.303041	0.186870	50	0.145865	-9.208134	3.318442e-20
0	98	-0.493893	-0.678911	-0.249895	-3.935253	50	0.145865	-0.071345	-0.342888	0.211202	-0.495557	50	0.145865	-2.277100	0.022780
