Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
53	18	50.000000	2.000000	0.185740	6.069400	35.341663	5.080152e-36	0.100649	0.430975	0.668416
53	19	50.000000	2.000000	0.001396	8.138330	7.967411	2.466544e-10	0.051901	0.037364	0.970350
53	20	50.000000	2.000000	0.815418	6.302805	37.304306	4.149792e-37	-0.207474	-0.903005	0.371033
53	21	50.000000	2.000000	0.092729	7.048735	13.690382	3.401188e-18	0.213207	0.304514	0.762053
53	22	50.000000	2.000000	0.092860	7.307199	7.689584	6.505269e-10	0.393785	0.304729	0.761890
53	23	50.000000	2.000000	0.020566	6.790872	19.836563	9.009579e-25	-0.066762	-0.143408	0.886569
53	24	50.000000	2.000000	0.046110	7.273375	8.112598	1.489149e-10	0.261801	0.214732	0.830886
53	25	50.000000	2.000000	0.183062	6.912515	10.157828	1.513126e-13	0.395943	0.427858	0.670668
53	26	50.000000	2.000000	0.018635	7.834355	9.790920	5.035382e-13	-0.148539	-0.136509	0.891990
53	27	50.000000	2.000000	0.247730	7.033639	18.788530	9.113021e-24	-0.253381	-0.497725	0.620950
53	28	50.000000	2.000000	0.023786	7.443465	10.152570	1.539248e-13	0.153765	0.154227	0.878077
53	29	50.000000	2.000000	0.392816	7.040898	11.214489	5.208478e-15	0.535107	0.626750	0.533793
53	30	50.000000	2.000000	0.013633	7.138571	11.439533	2.588687e-15	0.099082	0.116759	0.907538
53	31	50.000000	2.000000	0.076809	6.183947	37.415230	3.615342e-37	0.062291	0.277145	0.782859
53	32	50.000000	2.000000	0.504054	6.656690	25.157579	2.691577e-29	-0.255462	-0.709968	0.481159
53	33	50.000000	2.000000	0.088470	7.174359	16.556400	1.778832e-21	-0.175272	-0.297439	0.767415
53	34	50.000000	2.000000	0.000845	7.109665	14.294092	6.393886e-19	0.019667	0.029077	0.976924
53	35	50.000000	2.000000	1.918106	7.937463	15.783198	1.245834e-20	-0.947155	-1.384957	0.172469
53	36	50.000000	2.000000	0.164444	7.632573	12.475500	1.127097e-16	-0.337381	-0.405517	0.686899
53	37	50.000000	2.000000	0.493659	6.502336	16.148571	4.925992e-21	0.384722	0.702609	0.485693
53	38	50.000000	2.000000	0.034852	7.686636	6.660103	2.442716e-08	0.292999	0.186686	0.852693
53	39	50.000000	2.000000	0.059847	6.658544	20.629349	1.666703e-25	-0.107377	-0.244637	0.807781
53	40	50.000000	2.000000	0.004421	6.612900	18.839315	8.127883e-24	-0.031738	-0.066490	0.947264
53	41	50.000000	2.000000	0.051480	7.119652	10.198787	1.324424e-13	0.215391	0.226892	0.821471
53	42	50.000000	2.000000	0.823179	7.176662	28.608833	8.216486e-32	-0.309505	-0.907292	0.368785
53	43	50.000000	2.000000	0.575669	6.096206	37.121632	5.211926e-37	0.169441	0.758729	0.451724
53	44	50.000000	2.000000	0.023175	7.008873	10.075269	1.980390e-13	0.144014	0.152235	0.879640
53	45	50.000000	2.000000	0.006837	7.195251	14.641412	2.493562e-19	0.055259	0.082689	0.934443
53	46	50.000000	2.000000	0.042472	8.243131	12.365026	1.564043e-16	-0.186830	-0.206087	0.837594
53	47	50.000000	2.000000	0.013869	6.609066	12.705199	5.731791e-17	0.083305	0.117765	0.906745
53	48	50.000000	2.000000	1.169357	7.609516	16.284506	3.500961e-21	-0.687154	-1.081368	0.284936
53	49	50.000000	2.000000	0.476318	6.427901	23.189419	1.003602e-27	-0.260151	-0.690158	0.493418
53	50	50.000000	2.000000	0.373984	6.512707	12.250750	2.198612e-16	0.442103	0.611542	0.543726
53	51	50.000000	2.000000	0.012583	6.949608	12.460747	1.177400e-16	0.085076	0.112175	0.911153
53	52	50.000000	2.000000	1.790616	7.678744	19.580019	1.573296e-24	-0.713635	-1.338139	0.187156
53	53	50.000000	2.000000	0.092757	6.525101	14.810968	1.582829e-19	0.182463	0.304560	0.762018
53	54	50.000000	2.000000	0.307367	6.484978	19.266623	3.132987e-24	0.253764	0.554407	0.581875
53	55	50.000000	2.000000	0.332762	6.246331	28.104555	1.840525e-31	0.174346	0.576855	0.566733
53	56	50.000000	2.000000	0.056656	6.469696	25.398121	1.758815e-29	-0.082452	-0.238025	0.812875
53	57	50.000000	2.000000	0.212889	6.121070	32.976482	1.241157e-34	0.116466	0.461400	0.646596
53	58	50.000000	2.000000	0.008908	6.488191	25.040855	3.313028e-29	-0.033255	-0.094381	0.925199
53	59	50.000000	2.000000	0.077867	6.612981	21.504574	2.745268e-26	0.116692	0.279047	0.781408
53	60	50.000000	2.000000	0.323629	6.396749	15.467731	2.809048e-20	0.319929	0.568884	0.572088
53	61	50.000000	2.000000	0.044604	5.965955	72.480507	1.060040e-50	-0.023640	-0.211196	0.833628
53	62	50.000000	2.000000	0.012952	5.926601	56.086571	2.036729e-45	0.016354	0.113807	0.909865
53	63	50.000000	2.000000	0.001205	5.977824	45.183037	5.403048e-41	0.006246	0.034717	0.972449
53	64	50.000000	2.000000	0.218717	6.510896	11.506347	2.106107e-15	0.359868	0.467672	0.642135
53	65	50.000000	2.000000	0.059663	7.273978	13.701294	3.298671e-18	-0.176344	-0.244260	0.808071
53	66	50.000000	2.000000	2.082445	6.971601	20.887508	9.729097e-26	-0.654984	-1.443068	0.155496
53	67	50.000000	2.000000	0.358956	6.506423	11.899026	6.337913e-16	0.445502	0.599129	0.551904
53	68	50.000000	2.000000	0.000277	6.411332	27.100348	9.535702e-31	0.005351	0.016634	0.986798
53	69	50.000000	2.000000	0.329912	7.194602	17.006556	5.898598e-22	-0.330436	-0.574380	0.568393
