##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
3	16	-0.720048	-0.831704	-0.552414	-7.189025	50
3	17	0.254382	-0.025797	0.497507	1.822358	50
3	18	-0.725714	-0.835327	-0.560607	-7.308029	50
3	19	0.059400	-0.222634	0.332259	0.412262	50
3	20	-0.076505	-0.347458	0.206240	-0.531600	50
3	21	-0.754238	-0.853420	-0.602344	-7.958423	50
3	22	-0.733782	-0.840468	-0.572327	-7.482920	50
3	23	-0.755198	-0.854025	-0.603763	-7.981987	50
3	24	0.403611	0.141112	0.613086	3.056297	50
3	25	0.729556	0.566179	0.837778	7.390487	50
3	26	0.514874	0.276090	0.693795	4.161083	50
3	27	-0.385834	-0.599773	-0.120414	-2.897497	50
3	28	0.571957	0.349199	0.733528	4.830807	50
3	29	-0.640432	-0.779777	-0.440629	-5.777290	50
3	30	0.108006	-0.175627	0.375082	0.752688	50
3	31	-0.740888	-0.844982	-0.582706	-7.642659	50
3	32	-0.679712	-0.805638	-0.495016	-6.420334	50
3	33	-0.687203	-0.810516	-0.505555	-6.553760	50
3	34	0.767587	0.622166	0.861806	8.297125	50
3	35	-0.714670	-0.828257	-0.544668	-7.078838	50
3	36	0.403698	0.141214	0.613151	3.057086	50
3	37	-0.728307	-0.836982	-0.564367	-7.363526	50
3	38	0.665402	0.475034	0.796272	6.175665	50
3	39	-0.696903	-0.816807	-0.519283	-6.732453	50
3	40	0.344882	0.073595	0.568645	2.545597	50
3	41	-0.007671	-0.285414	0.271260	-0.053150	50
3	42	-0.707467	-0.823627	-0.534339	-6.935267	50
3	43	-0.722353	-0.833179	-0.555743	-7.237064	50
3	44	-0.704586	-0.821770	-0.530222	-6.879066	50
3	45	-0.723121	-0.833670	-0.556854	-7.253188	50
3	46	-0.226704	-0.475078	0.055127	-1.612639	50
3	47	-0.693061	-0.814319	-0.513835	-6.660856	50
3	48	-0.678079	-0.804573	-0.492726	-6.391758	50
3	49	0.588201	0.370512	0.744637	5.039082	50
3	50	-0.453061	-0.649504	-0.199921	-3.521001	50
3	51	0.721969	0.555188	0.832933	7.229023	50
3	52	-0.755006	-0.853904	-0.603479	-7.977265	50
3	53	-0.718223	-0.830536	-0.549783	-7.151345	50
3	54	-0.515006	-0.693888	-0.276256	-4.162531	50
3	55	0.752317	0.599507	0.852209	7.911648	50
3	56	-0.789676	-0.875571	-0.655382	-8.917391	50
3	57	-0.753757	-0.853117	-0.601634	-7.946683	50
3	58	0.480396	0.233231	0.669256	3.794848	50
3	59	-0.780456	-0.869842	-0.641454	-8.648541	50
3	60	0.844514	0.740150	0.909150	10.925481	50
3	61	-0.691717	-0.813447	-0.511932	-6.636056	50
3	62	-0.747131	-0.848934	-0.591866	-7.787654	50
3	63	0.534759	0.301247	0.707760	4.384491	50
3	64	-0.682881	-0.807704	-0.499468	-6.476316	50
3	65	0.407443	0.145604	0.615940	3.091057	50
3	66	0.777191	0.636544	0.867808	8.556867	50
3	67	0.665978	0.475835	0.796650	6.185271	50
3	68	0.694118	0.515332	0.815004	6.680435	50
3	69	0.740024	0.581441	0.844434	7.622935	50
3	70	-0.737622	-0.842909	-0.577929	-7.568554	50
3	71	-0.672797	-0.801120	-0.485336	-6.300493	50
3	72	-0.209396	-0.460885	0.073225	-1.483627	50
3	73	0.638223	0.437613	0.778309	5.743629	50
3	74	-0.748956	-0.850087	-0.594551	-7.830906	50
3	75	-0.755870	-0.854448	-0.604758	-7.998553	50
3	76	-0.710924	-0.825851	-0.539291	-7.003624	50
3	77	-0.748330	-0.849692	-0.593630	-7.816024	50
3	78	0.356481	0.086735	0.577527	2.643438	50
3	79	0.749340	0.595117	0.850330	7.840063	50
3	80	-0.130276	-0.394329	0.153648	-0.910338	50
3	81	0.539304	0.307043	0.710933	4.436950	50
3	82	-0.712845	-0.827085	-0.542047	-7.042043	50
3	83	-0.768972	-0.862673	-0.624234	-8.333714	50
3	84	0.651573	0.455906	0.787160	5.950843	50
3	85	-0.775476	-0.866738	-0.633969	-8.509411	50
3	86	0.547659	0.317744	0.716749	4.534822	50
3	87	-0.741849	-0.845591	-0.584113	-7.664674	50
3	88	0.358996	0.089597	0.579446	2.664838	50
3	89	0.152461	-0.131471	0.413275	1.068775	50
3	90	-0.672893	-0.801183	-0.485470	-6.302136	50
3	91	0.705546	0.531594	0.822389	6.897723	50
3	92	0.645104	0.447021	0.782878	5.849289	50
3	93	0.741945	0.584254	0.845652	7.666880	50
3	94	-0.621897	-0.767406	-0.415464	-5.502019	50
3	95	0.772179	0.629029	0.864679	8.419540	50
3	96	0.752197	0.599330	0.852133	7.908745	50
3	97	0.762689	0.614872	0.858735	8.169988	50
3	98	0.470023	0.220522	0.661792	3.689347	50
3	99	0.680576	0.496229	0.806202	6.435535	50
4	5	-0.714670	-0.828257	-0.544668	-7.078838	50
4	6	-0.714478	-0.828134	-0.544392	-7.074951	50
4	7	0.769604	0.625178	0.863069	8.350494	50
4	8	0.749027	0.594657	0.850133	7.832619	50
4	9	-0.785066	-0.872710	-0.648407	-8.781063	50
4	10	0.182617	-0.100863	0.438671	1.286847	50
4	11	-0.671453	-0.800240	-0.483459	-6.277546	50
4	12	-0.620999	-0.766805	-0.414253	-5.489089	50
4	13	0.739225	0.580273	0.843927	7.604785	50
4	14	0.765762	0.619446	0.860663	8.249357	50
4	15	-0.471309	-0.662719	-0.222092	-3.702311	50
4	16	0.795630	0.664425	0.879257	9.099451	50
4	17	-0.123637	-0.388616	0.160230	-0.863205	50
4	18	0.743289	0.586224	0.846503	7.697891	50
4	19	0.138439	-0.145521	0.401327	0.968461	50
4	20	-0.022182	-0.298690	0.257762	-0.153717	50
4	21	0.655798	0.461732	0.789951	6.018394	50
4	22	0.660312	0.467973	0.792925	6.091651	50
4	23	0.824442	0.708733	0.896956	10.092646	50
4	24	-0.368316	-0.586536	-0.100240	-2.744721	50
4	25	-0.644754	-0.782646	-0.446542	-5.843854	50
4	26	-0.572739	-0.734064	-0.350219	-4.840634	50
4	27	0.384682	0.119080	0.598905	2.887337	50
4	28	-0.617575	-0.764506	-0.409641	-5.440077	50
4	29	0.617671	0.409770	0.764571	5.441444	50
4	30	-0.145560	-0.407406	0.138400	-1.019327	50
4	31	0.830876	0.718755	0.900877	10.344877	50
4	32	0.710924	0.539291	0.825851	7.003624	50
4	33	0.810900	0.687794	0.888667	9.600534	50
4	34	-0.807059	-0.886306	-0.681891	-9.469502	50
4	35	0.755198	0.603763	0.854025	7.981987	50
4	36	-0.426897	-0.630347	-0.168576	-3.270629	50
4	37	0.649076	0.452472	0.785509	5.911380	50
4	38	-0.671164	-0.800051	-0.483057	-6.272644	50
4	39	0.786987	0.651310	0.873902	8.837391	50
4	40	-0.261183	-0.502969	0.018516	-1.874596	50
4	41	0.028889	-0.251486	0.304790	0.200231	50
4	42	0.800720	0.672186	0.882401	9.260762	50
4	43	0.668283	0.479041	0.798163	6.223900	50
4	44	0.749820	0.595824	0.850633	7.851535	50
4	45	0.774406	0.632364	0.866070	8.480057	50
4	46	0.338592	0.066507	0.563807	2.493089	50
4	47	0.775462	0.633949	0.866730	8.509045	50
4	48	0.830300	0.717856	0.900526	10.321759	50
4	49	-0.633148	-0.774929	-0.430702	-5.667195	50
4	50	0.494646	0.250829	0.679448	3.943192	50
4	51	-0.767491	-0.861746	-0.622023	-8.294599	50
4	52	0.767395	0.621880	0.861686	8.292074	50
4	53	0.767107	0.621450	0.861505	8.284508	50
4	54	0.635342	0.433687	0.776391	5.700082	50
4	55	-0.749916	-0.850694	-0.595966	-7.853832	50
4	56	0.790732	0.656983	0.876226	8.949187	50
4	57	0.784298	0.647246	0.872232	8.758718	50
4	58	-0.369661	-0.587556	-0.101781	-2.756324	50
4	59	0.839520	0.732291	0.906126	10.705047	50
4	60	-0.665498	-0.796335	-0.475167	-6.177264	50
4	61	0.792557	0.659753	0.877356	9.004617	50
4	62	0.760576	0.611733	0.857408	8.116193	50
4	63	-0.561662	-0.726443	-0.335810	-4.703249	50
4	64	0.727443	0.563113	0.836430	7.344953	50
4	65	-0.322929	-0.551691	-0.048979	-2.363973	50
4	66	-0.801873	-0.883112	-0.673947	-9.298051	50
4	67	-0.657239	-0.790901	-0.463721	-6.041649	50
4	68	-0.750492	-0.851058	-0.596815	-7.867643	50
4	69	-0.795534	-0.879198	-0.664279	-9.096457	50
4	70	0.670465	0.482080	0.799593	6.260755	50
4	71	0.812917	0.690900	0.889904	9.670769	50
4	72	0.297393	0.020759	0.531729	2.158038	50
4	73	-0.563313	-0.727581	-0.337951	-4.723486	50
4	74	0.775366	0.633805	0.866670	8.506400	50
4	75	0.730900	0.568133	0.838634	7.419697	50
4	76	0.799376	0.670133	0.881571	9.217624	50
4	77	0.773372	0.630815	0.865424	8.451858	50
4	78	-0.301542	-0.534990	-0.025314	-2.191132	50
4	79	-0.726579	-0.835879	-0.561859	-7.326455	50
4	80	0.230732	-0.050889	0.478362	1.642890	50
4	81	-0.465066	-0.658212	-0.214478	-3.639624	50
4	82	0.770276	0.626182	0.863489	8.368420	50
4	83	0.750288	0.596515	0.850929	7.862749	50
4	84	-0.655990	-0.790078	-0.461997	-6.021490	50
4	85	0.772961	0.630200	0.865168	8.440702	50
4	86	-0.539784	-0.711268	-0.307657	-4.442523	50
4	87	0.785450	0.648987	0.872948	8.792275	50
4	88	-0.400184	-0.610528	-0.137103	-3.025369	50
4	89	-0.160816	-0.420352	0.123044	-1.128861	50
4	90	0.768643	0.623743	0.862468	8.325005	50
4	91	-0.822713	-0.895901	-0.706049	-10.027012	50
4	92	-0.592182	-0.747345	-0.375769	-5.091503	50
4	93	-0.704874	-0.821956	-0.530634	-6.884655	50
4	94	0.573013	0.350578	0.734253	4.844085	50
4	95	-0.736790	-0.842381	-0.576714	-7.549862	50
4	96	-0.702925	-0.820699	-0.527852	-6.846969	50
4	97	-0.779976	-0.869543	-0.640732	-8.634949	50
4	98	-0.466182	-0.659018	-0.215837	-3.650776	50
4	99	-0.742137	-0.845773	-0.584535	-7.671297	50
5	6	0.824442	0.708733	0.896956	10.092646	50
5	7	-0.766050	-0.860843	-0.619875	-8.256866	50
5	8	-0.672574	-0.800974	-0.485024	-6.296670	50
5	9	0.772581	0.629631	0.864930	8.430402	50
5	10	0.036831	-0.244024	0.311985	0.255344	50
5	11	0.742233	0.584676	0.845834	7.673508	50
5	12	0.506759	0.265916	0.688056	4.072588	50
5	13	-0.788446	-0.874808	-0.653519	-8.880644	50
5	14	-0.813013	-0.889963	-0.691048	-9.674136	50
5	15	0.510684	0.270830	0.690835	4.115207	50
