##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	28	0.068585	-0.335648	0.451487	0.329700	25	0.213201	0.280338	-0.129100	0.608114	1.400618	25	0.213201	-0.727521	0.466907
1	29	-0.058428	-0.443330	0.344666	-0.280692	25	0.213201	0.744648	0.495225	0.880661	5.350471	25	0.213201	-3.380730	0.000723
1	30	0.063705	-0.339991	0.447576	0.306140	25	0.213201	0.919195	0.822967	0.964147	11.194233	25	0.213201	-5.041345	4.622709e-07
1	31	-0.352627	-0.656316	0.049393	-1.807226	25	0.213201	0.752693	0.508917	0.884704	5.482912	25	0.213201	-4.469418	7.843270e-06
1	32	-0.023677	-0.414933	0.374968	-0.113585	25	0.213201	0.826340	0.640258	0.920815	7.036902	25	0.213201	-3.980500	0.000069
1	33	0.158054	-0.252876	0.520674	0.767651	25	0.213201	0.893034	0.769394	0.952176	9.517661	25	0.213201	-4.236400	0.000023
1	34	-0.469486	-0.729325	-0.091283	-2.550092	25	0.213201	0.757725	0.517543	0.887223	5.568595	25	0.213201	-4.975807	6.497646e-07
1	35	0.048336	-0.353554	0.435162	0.232081	25	0.213201	0.896489	0.776371	0.953767	9.703781	25	0.213201	-4.662075	3.130370e-06
1	36	-0.330371	-0.641735	0.074490	-1.678659	25	0.213201	0.862921	0.709810	0.938169	8.189422	25	0.213201	-5.465527	4.615334e-08
1	37	-0.035839	-0.424958	0.364460	-0.171988	25	0.213201	0.225054	-0.186685	0.569543	1.107737	25	0.213201	-0.878333	0.379763
1	38	-0.174670	-0.533019	0.236812	-0.850766	25	0.213201	-0.387902	-0.678971	0.008545	-2.018351	25	0.213201	0.772273	0.439953
1	39	-0.010860	-0.404263	0.385934	-0.052086	25	0.213201	0.878365	0.740096	0.945383	8.812901	25	0.213201	-4.575035	4.761412e-06
1	40	0.456683	0.075097	0.721605	2.461897	25	0.213201	0.836400	0.659086	0.925625	7.318168	25	0.213201	-2.374557	0.017570
1	41	-0.026346	-0.417141	0.372671	-0.126393	25	0.213201	0.364664	-0.035604	0.664108	1.878199	25	0.213201	-1.355193	0.175356
1	42	-0.227776	-0.571479	0.183914	-1.121866	25	0.213201	0.703376	0.426883	0.859604	4.745628	25	0.213201	-3.667506	0.000245
1	43	-0.329967	-0.641469	0.074941	-1.676357	25	0.213201	-0.004475	-0.398907	0.391355	-0.021460	25	0.213201	-1.122070	0.261833
1	44	0.228547	-0.183129	0.572026	1.125869	25	0.213201	0.844076	0.673603	0.929276	7.549188	25	0.213201	-3.325010	0.000884
1	45	-0.278797	-0.607059	0.130743	-1.392268	25	0.213201	0.752051	0.507819	0.884382	5.472137	25	0.213201	-4.192339	0.000028
1	46	-0.148952	-0.513846	0.261581	-0.722407	25	0.213201	0.594858	0.261091	0.801583	3.549058	25	0.213201	-2.770112	0.005604
1	47	0.099841	-0.307425	0.476192	0.481225	25	0.213201	0.517446	0.153744	0.757669	2.900013	25	0.213201	-1.567674	0.116957
1	48	0.022593	-0.375900	0.414034	0.108381	25	0.213201	0.797904	0.588223	0.907062	6.348231	25	0.213201	-3.549520	0.000386
1	49	-0.089409	-0.468012	0.316925	-0.430516	25	0.213201	0.818579	0.625885	0.917084	6.834625	25	0.213201	-4.119726	0.000038
1	50	0.078697	-0.326596	0.459544	0.378590	25	0.213201	0.058375	-0.344714	0.443287	0.280434	25	0.213201	0.067720	0.946008
1	51	-0.010021	-0.403560	0.386647	-0.048061	25	0.213201	-0.643954	-0.828324	-0.333736	-4.036646	25	0.213201	2.503648	0.012292
1	52	0.400138	0.005940	0.686702	2.093935	25	0.213201	-0.007844	-0.401736	0.388497	-0.037621	25	0.213201	1.431648	0.152245
1	53	-0.222483	-0.567712	0.189296	-1.094419	25	0.213201	0.797752	0.587949	0.906987	6.344905	25	0.213201	-4.373519	0.000012
1	54	-0.037779	-0.426549	0.362774	-0.181313	25	0.213201	0.815743	0.620665	0.915717	6.763609	25	0.213201	-3.919446	0.000089
1	55	0.142514	-0.267698	0.508989	0.690524	25	0.213201	0.406263	0.013253	0.690547	2.132264	25	0.213201	-0.953982	0.340093
1	56	0.007156	-0.389081	0.401159	0.034322	25	0.213201	-0.682008	-0.848489	-0.392697	-4.472301	25	0.213201	2.786015	0.005336
1	57	-0.363818	-0.663563	0.036577	-1.873181	25	0.213201	0.342840	-0.060492	0.649932	1.750281	25	0.213201	-2.449616	0.014301
1	58	0.098480	-0.308668	0.475129	0.474602	25	0.213201	0.778654	0.553955	0.897617	5.951513	25	0.213201	-3.128051	0.001760
1	59	-0.096413	-0.473512	0.310555	-0.464546	25	0.213201	0.372143	-0.026959	0.668918	1.922842	25	0.213201	-1.617259	0.105822
1	60	-0.078673	-0.459525	0.326618	-0.378473	25	0.213201	0.815083	0.619452	0.915398	6.747276	25	0.213201	-4.049015	0.000051
1	61	0.196568	-0.215291	0.549059	0.961466	25	0.213201	0.178964	-0.232623	0.536185	0.872368	25	0.213201	0.060521	0.951741
1	62	-0.217032	-0.563818	0.194812	-1.066263	25	0.213201	0.865065	0.713981	0.939174	8.269973	25	0.213201	-5.086606	3.645289e-07
1	63	0.357264	-0.044099	0.659325	1.834445	25	0.213201	0.817683	0.624235	0.916653	6.812037	25	0.213201	-2.573836	0.010058
1	64	0.019283	-0.378740	0.411287	0.092496	25	0.213201	0.710832	0.439000	0.863448	4.846773	25	0.213201	-2.884067	0.003926
1	65	-0.507576	-0.751909	-0.140647	-2.825240	25	0.213201	0.866677	0.717124	0.939930	8.331719	25	0.213201	-6.232037	4.604085e-10
1	66	-0.140598	-0.507539	0.269512	-0.681049	25	0.213201	0.888610	0.760503	0.950134	9.291403	25	0.213201	-5.163373	2.425385e-07
1	67	-0.047381	-0.434386	0.354392	-0.227485	25	0.213201	0.855809	0.696049	0.934824	7.934238	25	0.213201	-4.394147	0.000011
1	68	-0.205663	-0.555646	0.206234	-1.007870	25	0.213201	0.686505	0.399825	0.850840	4.527913	25	0.213201	-3.482299	0.000497
1	69	-0.544796	-0.773436	-0.190714	-3.115729	25	0.213201	-0.769442	-0.893058	-0.537821	-5.777383	25	0.213201	1.353205	0.175990
1	70	-0.104756	-0.480024	0.302920	-0.505171	25	0.213201	0.326471	-0.078836	0.639157	1.656462	25	0.213201	-1.472630	0.140851
1	71	0.080231	-0.325216	0.460761	0.386021	25	0.213201	0.810030	0.610201	0.912955	6.624897	25	0.213201	-3.471548	0.000517
1	72	0.012109	-0.384870	0.405307	0.058078	25	0.213201	0.926928	0.839135	0.967650	11.846784	25	0.213201	-5.386219	7.195546e-08
1	73	0.113741	-0.294639	0.486991	0.549044	25	0.213201	-0.025994	-0.416850	0.372974	-0.124704	25	0.213201	0.465106	0.641856
1	74	-0.282922	-0.609879	0.126339	-1.414645	25	0.213201	0.587858	0.251031	0.797701	3.485034	25	0.213201	-3.201346	0.001368
1	75	0.045143	-0.356351	0.432564	0.216719	25	0.213201	0.867695	0.719111	0.940406	8.371235	25	0.213201	-4.240307	0.000022
1	76	-0.089091	-0.467761	0.317214	-0.428969	25	0.213201	0.127680	-0.281668	0.497707	0.617384	25	0.213201	-0.722056	0.470260
1	77	0.208404	-0.203490	0.557622	1.021908	25	0.213201	0.753704	0.510645	0.885211	5.499938	25	0.213201	-2.553712	0.010658
1	78	0.032254	-0.367568	0.422013	0.154764	25	0.213201	-0.062996	-0.447006	0.340620	-0.302719	25	0.213201	0.316222	0.751834
1	79	0.365207	-0.034978	0.664459	1.881431	25	0.213201	0.772272	0.542760	0.894461	5.829899	25	0.213201	-2.132761	0.032944
1	80	-0.298209	-0.620259	0.109875	-1.498334	25	0.213201	0.874191	0.731856	0.943440	8.633922	25	0.213201	-5.499421	3.810411e-08
1	81	0.287317	-0.121629	0.612875	1.438579	25	0.213201	0.843293	0.672115	0.928904	7.524900	25	0.213201	-3.107100	0.001889
1	82	-0.042653	-0.430534	0.358527	-0.204741	25	0.213201	0.023846	-0.374823	0.415073	0.114395	25	0.213201	-0.220653	0.825363
1	83	0.009097	-0.387433	0.402786	0.043629	25	0.213201	-0.187357	-0.542344	0.224392	-0.914732	25	0.213201	0.658993	0.509900
1	84	-0.232684	-0.574959	0.178902	-1.147408	25	0.213201	-0.717727	-0.866987	-0.450294	-4.943244	25	0.213201	2.208596	0.027203
1	85	0.191142	-0.220661	0.545109	0.933906	25	0.213201	0.851614	0.687987	0.932845	7.791747	25	0.213201	-3.543731	0.000395
1	86	0.014241	-0.383052	0.407088	0.068305	25	0.213201	0.319295	-0.086792	0.634394	1.615869	25	0.213201	-1.050110	0.293667
1	87	0.124045	-0.285065	0.494924	0.599530	25	0.213201	0.144078	-0.266215	0.510171	0.698260	25	0.213201	-0.067660	0.946056
1	88	0.379133	-0.018824	0.673390	1.964957	25	0.213201	0.846875	0.678929	0.930603	7.637326	25	0.213201	-2.805702	0.005021
