##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
4	39	-0.485330	-0.672793	-0.239306	-3.845758	50
4	40	-0.069583	-0.341325	0.212893	-0.483258	50
4	41	-0.049702	-0.323578	0.231858	-0.344774	50
4	42	-0.061128	-0.333801	0.220984	-0.424304	50
4	43	-0.488559	-0.675103	-0.243292	-3.879333	50
4	44	-0.294982	-0.529831	-0.018117	-2.138869	50
4	45	-0.616485	-0.763774	-0.408176	-5.424586	50
4	46	-0.594910	-0.749199	-0.379381	-5.127764	50
4	47	-0.282593	-0.520039	-0.004603	-2.041056	50
4	48	0.293926	0.016961	0.528998	2.130483	50
4	49	-0.179736	-0.436262	0.103810	-1.265862	50
4	50	0.102713	-0.180809	0.370474	0.715401	50
4	51	0.173974	-0.109691	0.431433	1.223990	50
4	52	0.169036	-0.114714	0.427284	1.188212	50
4	53	-0.301128	-0.534665	-0.024860	-2.187830	50
4	54	0.398031	0.134590	0.608920	3.006023	50
4	55	-0.361689	-0.581498	-0.092666	-2.687827	50
4	56	0.070828	-0.211698	0.342430	0.491949	50
4	57	-0.020601	-0.297249	0.259238	-0.142760	50
4	58	0.277695	-0.000713	0.516151	2.002696	50
4	59	0.162117	-0.121729	0.421451	1.138235	50
4	60	0.126005	-0.157885	0.390656	0.880005	50
4	61	0.548331	0.318608	0.717216	4.542780	50
4	62	-0.117362	-0.383196	0.166428	-0.818764	50
4	63	0.378064	0.111439	0.593916	2.829299	50
4	64	0.200000	-0.082972	0.453127	1.414214	50
4	65	0.098199	-0.185216	0.366533	0.683649	50
4	66	-0.127971	-0.392348	0.155936	-0.893961	50
4	67	0.108091	-0.175543	0.375156	0.753292	50
4	68	0.244082	-0.036769	0.489198	1.743788	50
4	69	0.286435	0.008782	0.523082	2.071263	50
4	70	0.498487	0.255601	0.682183	3.983890	50
4	71	0.128547	-0.155364	0.392843	0.898053	50
4	72	0.103577	-0.179964	0.371227	0.721486	50
4	73	0.327267	0.053816	0.555056	2.399505	50
4	74	-0.022137	-0.298650	0.257804	-0.153410	50
4	75	-0.167691	-0.426152	0.116080	-1.178486	50
4	76	-0.129511	-0.393672	0.154408	-0.904899	50
4	77	-0.204514	-0.456859	0.078296	-1.447508	50
4	78	-0.283649	-0.520876	-0.005751	-2.049352	50
4	79	0.114430	-0.169316	0.380658	0.798035	50
4	80	0.178636	-0.104935	0.435341	1.257857	50
4	81	-0.264826	-0.505887	0.014603	-1.902702	50
4	82	-0.204898	-0.457176	0.077897	-1.450346	50
4	83	0.270492	-0.008500	0.510415	1.946589	50
4	84	0.253301	-0.026951	0.496637	1.814085	50
4	85	0.166539	-0.117249	0.425181	1.170155	50
4	86	0.448355	0.194245	0.646077	3.475167	50
4	87	0.020457	-0.259373	0.297117	0.141758	50
4	88	0.427920	0.169791	0.631100	3.280217	50
4	89	0.067851	-0.214554	0.339786	0.471172	50
4	90	-0.231309	-0.478831	0.050281	-1.647224	50
4	91	-0.170712	-0.428694	0.113010	-1.200350	50
4	92	0.311708	0.036524	0.542951	2.272810	50
4	93	-0.293157	-0.528392	-0.016120	-2.124390	50
4	94	0.025978	-0.254212	0.302146	0.180044	50
4	95	0.161540	-0.122312	0.420964	1.134080	50
4	96	0.335414	0.062938	0.561357	2.466712	50
4	97	0.006339	-0.272495	0.284190	0.043917	50
4	98	0.545162	0.314540	0.715013	4.505374	50
4	99	-0.007731	-0.285469	0.271205	-0.053564	50
5	6	0.657399	0.463942	0.791006	6.044237	50
5	7	0.114243	-0.169499	0.380496	0.796716	50
5	8	0.473145	0.224338	0.664042	3.720884	50
5	9	-0.120780	-0.386150	0.163054	-0.842959	50
5	10	0.241494	-0.039514	0.487104	1.724153	50
5	11	-0.008260	-0.285955	0.270715	-0.057225	50
5	12	0.560507	0.334314	0.725645	4.689137	50
5	13	0.149491	-0.134456	0.410752	1.047474	50
5	14	0.480455	0.233304	0.669299	3.795460	50
5	15	0.240630	-0.040431	0.486403	1.717602	50
5	16	0.285968	0.008274	0.522713	2.067590	50
5	17	-0.155837	-0.416139	0.128071	-1.093026	50
5	18	-0.203899	-0.456351	0.078933	-1.442970	50
5	19	0.245240	-0.035539	0.490134	1.752592	50
5	20	0.276988	-0.001478	0.515589	1.997172	50
5	21	0.290427	0.013137	0.526238	2.102774	50
5	22	-0.052632	-0.326205	0.229077	-0.365148	50
5	23	0.518958	0.281230	0.696674	4.206184	50
5	24	0.272564	-0.006264	0.512066	1.962687	50
5	25	0.403419	0.140887	0.612943	3.054560	50
5	26	0.343978	0.072574	0.567951	2.538026	50
5	27	0.425001	0.166324	0.628949	3.252887	50
5	28	0.110303	-0.173373	0.377078	0.768892	50
5	29	0.344114	0.072728	0.568055	2.539163	50
5	30	0.257474	-0.022490	0.499993	1.846074	50
5	31	0.405523	0.143352	0.614510	3.073615	50
5	32	0.599390	0.385326	0.752238	5.187907	50
5	33	0.028765	-0.251602	0.304678	0.199371	50
5	34	0.141471	-0.142492	0.403918	0.990101	50
5	35	0.335230	0.062731	0.561215	2.465187	50
5	36	0.444786	0.189951	0.643472	3.440644	50
5	37	-0.145454	-0.407315	0.138507	-1.018565	50
5	38	0.345218	0.073974	0.568904	2.548413	50
