Marker1	Marker2	Correlation	Lower	Upper	t-statistic
hsa-miR-1200	hsa-miR-1203	0.855037	0.756806	0.915499	11.423553
hsa-miR-1200	hsa-miR-1204	0.906479	0.840101	0.946108	14.873271
hsa-miR-1200	hsa-miR-1205	0.916832	0.857253	0.952185	15.908925
hsa-miR-1200	hsa-miR-1206	0.339464	0.067489	0.564479	2.500350
hsa-miR-1200	hsa-miR-1207-3p	0.127814	-0.156092	0.392213	0.892846
hsa-miR-1200	hsa-miR-1207-5p	0.366373	0.098016	0.585060	2.727986
hsa-miR-1200	hsa-miR-1208	0.346634	0.075573	0.569990	2.560287
hsa-miR-1200	hsa-miR-122	-0.114053	-0.380331	0.169686	-0.795373
hsa-miR-1200	hsa-miR-122*	0.220736	-0.061389	0.470198	1.567978
hsa-miR-1200	hsa-miR-1224-3p	0.283932	0.006058	0.521100	2.051569
hsa-miR-1200	hsa-miR-1224-5p	0.636672	0.435498	0.777276	5.720134
hsa-miR-1200	hsa-miR-1225-3p	0.196033	-0.087070	0.449840	1.385031
hsa-miR-1200	hsa-miR-1225-5p	-0.110820	-0.377527	0.172865	-0.772542
hsa-miR-1200	hsa-miR-1226	0.098823	-0.184607	0.367078	0.688037
hsa-miR-1200	hsa-miR-1226*	0.245937	-0.034797	0.490698	1.757897
hsa-miR-1200	hsa-miR-1227	0.222139	-0.059919	0.471346	1.578458
hsa-miR-1200	hsa-miR-1228	0.233743	-0.047714	0.480813	1.665560
hsa-miR-1200	hsa-miR-1228*	0.281241	0.003134	0.518967	2.030451
hsa-miR-1200	hsa-miR-1229	0.073187	-0.209432	0.344521	0.508419
hsa-miR-1200	hsa-miR-1231	0.295635	0.018832	0.530345	2.144058
hsa-miR-1200	hsa-miR-1233	0.359376	0.090030	0.579736	2.668078
hsa-miR-1200	hsa-miR-1234	0.245496	-0.035266	0.490342	1.754542
hsa-miR-1200	hsa-miR-1236	-0.268079	-0.508488	0.011102	-1.927874
hsa-miR-1200	hsa-miR-1237	0.153772	-0.130152	0.414387	1.078184
hsa-miR-1200	hsa-miR-1238	0.198679	-0.084338	0.452033	1.404486
hsa-miR-1200	hsa-miR-124	0.200721	-0.082226	0.453723	1.419523
hsa-miR-1200	hsa-miR-124*	0.009418	-0.269641	0.287018	0.065255
hsa-miR-1200	hsa-miR-1243	0.204828	-0.077970	0.457118	1.449829
hsa-miR-1200	hsa-miR-1244	0.656877	0.463221	0.790662	6.035797
hsa-miR-1200	hsa-miR-1245	0.171150	-0.112565	0.429062	1.203522
hsa-miR-1200	hsa-miR-1246	0.294366	0.017443	0.529346	2.133981
hsa-miR-1200	hsa-miR-1247	0.741148	0.583086	0.845146	7.648590
hsa-miR-1200	hsa-miR-1248	0.270173	-0.008845	0.510160	1.944110
hsa-miR-1200	hsa-miR-1249	0.108506	-0.175136	0.375517	0.756215
hsa-miR-1200	hsa-miR-1250	-0.132802	-0.396497	0.151138	-0.928299
hsa-miR-1200	hsa-miR-1251	0.580234	0.360030	0.739199	4.935825
hsa-miR-1200	hsa-miR-1252	0.371732	0.104156	0.589126	2.774234
hsa-miR-1200	hsa-miR-1253	-0.034182	-0.309589	0.246516	-0.236960
hsa-miR-1200	hsa-miR-1254	0.685058	0.502533	0.809121	6.515171
hsa-miR-1200	hsa-miR-1255a	-0.339882	-0.564800	-0.067959	-2.503828
hsa-miR-1200	hsa-miR-1255b	0.543817	0.312816	0.714078	4.489583
hsa-miR-1200	hsa-miR-1256	-0.012426	-0.289776	0.266850	-0.086094
hsa-miR-1200	hsa-miR-1257	0.015310	-0.264168	0.292417	0.106084
hsa-miR-1200	hsa-miR-1258	0.009185	-0.269857	0.286805	0.063641
hsa-miR-1200	hsa-miR-1259_v15.0	0.304677	0.028764	0.537450	2.216233
hsa-miR-1200	hsa-miR-125a-3p	0.277128	-0.001327	0.515700	1.998264
hsa-miR-1200	hsa-miR-125a-5p	0.084023	-0.198983	0.354094	0.584197
hsa-miR-1200	hsa-miR-125b	0.253034	-0.027237	0.496422	1.812042
hsa-miR-1200	hsa-miR-125b-1*	0.052248	-0.229441	0.325862	0.362481
hsa-miR-1200	hsa-miR-125b-2*	0.262307	-0.017310	0.503870	1.883256
hsa-miR-1200	hsa-miR-126	0.199866	-0.083110	0.453016	1.413229
hsa-miR-1200	hsa-miR-126*	0.478461	0.230854	0.667867	3.775018
hsa-miR-1200	hsa-miR-1260	0.050522	-0.231080	0.324314	0.350478
hsa-miR-1200	hsa-miR-1261	-0.113550	-0.379896	0.170181	-0.791821
hsa-miR-1200	hsa-miR-1262	-0.112826	-0.379267	0.170894	-0.786703
hsa-miR-1200	hsa-miR-1263	0.447635	0.193378	0.645552	3.468186
hsa-miR-1200	hsa-miR-1264	0.803335	0.676184	0.884013	9.345780
hsa-miR-1200	hsa-miR-1265	0.370153	0.102346	0.587930	2.760580
hsa-miR-1200	hsa-miR-1266	0.862884	0.769308	0.920214	11.828654
hsa-miR-1200	hsa-miR-1267	0.362112	0.093148	0.581820	2.691442
hsa-miR-1200	hsa-miR-1268	0.394060	0.129962	0.605947	2.970481
hsa-miR-1200	hsa-miR-1269	0.510899	0.271099	0.690986	4.117546
hsa-miR-1200	hsa-miR-127-3p	-0.185465	-0.441049	0.097943	-1.307629
hsa-miR-1200	hsa-miR-127-5p	0.162548	-0.121293	0.421815	1.141344
hsa-miR-1200	hsa-miR-1270	0.149734	-0.134213	0.410958	1.049214
hsa-miR-1200	hsa-miR-1271	0.690125	0.509681	0.812414	6.606869
hsa-miR-1200	hsa-miR-1272	-0.130054	-0.394139	0.153869	-0.908760
hsa-miR-1200	hsa-miR-1273	-0.121439	-0.386719	0.162404	-0.847624
hsa-miR-1200	hsa-miR-1274a	0.738317	0.578945	0.843351	7.584234
hsa-miR-1200	hsa-miR-1274b	-0.286826	-0.523392	-0.009209	-2.074349
hsa-miR-1201_v15.0	hsa-miR-1202	0.828371	0.714848	0.899352	10.245150
hsa-miR-1201_v15.0	hsa-miR-1203	0.174503	-0.109152	0.431877	1.227828
hsa-miR-1201_v15.0	hsa-miR-1204	0.133545	-0.150398	0.397135	0.933592
hsa-miR-1201_v15.0	hsa-miR-1205	0.110330	-0.173346	0.377102	0.769086
hsa-miR-1201_v15.0	hsa-miR-1206	0.739882	0.581233	0.844344	7.619703
hsa-miR-1201_v15.0	hsa-miR-1207-3p	0.176407	-0.107210	0.433475	1.241656
hsa-miR-1201_v15.0	hsa-miR-1207-5p	0.346889	0.075862	0.570186	2.562430
hsa-miR-1201_v15.0	hsa-miR-1208	0.727668	0.563439	0.836574	7.349774
hsa-miR-1201_v15.0	hsa-miR-122	0.397421	0.133878	0.608463	3.000546
hsa-miR-1201_v15.0	hsa-miR-122*	0.931123	0.881146	0.960526	17.688257
hsa-miR-1201_v15.0	hsa-miR-1224-3p	0.607316	0.395887	0.757598	5.296178
hsa-miR-1201_v15.0	hsa-miR-1224-5p	0.611942	0.402078	0.760717	5.360532
hsa-miR-1201_v15.0	hsa-miR-1225-3p	0.956636	0.924447	0.975287	22.753490
hsa-miR-1201_v15.0	hsa-miR-1225-5p	0.178078	-0.105504	0.434875	1.253803
hsa-miR-1201_v15.0	hsa-miR-1226	0.620293	0.413301	0.766331	5.478940
hsa-miR-1201_v15.0	hsa-miR-1226*	0.932694	0.883788	0.961440	17.916384
hsa-miR-1201_v15.0	hsa-miR-1227	0.880864	0.798231	0.930955	12.892292
hsa-miR-1201_v15.0	hsa-miR-1228	0.867696	0.777012	0.923097	12.093422
hsa-miR-1201_v15.0	hsa-miR-1228*	0.806026	0.680307	0.885670	9.434874
hsa-miR-1201_v15.0	hsa-miR-1229	0.104601	-0.178962	0.372119	0.728693
hsa-miR-1201_v15.0	hsa-miR-1231	0.620524	0.413612	0.766485	5.482250
hsa-miR-1201_v15.0	hsa-miR-1233	0.767238	0.621646	0.861588	8.287962
hsa-miR-1201_v15.0	hsa-miR-1234	0.897462	0.825271	0.940794	14.096399
hsa-miR-1201_v15.0	hsa-miR-1236	-0.060178	-0.332953	0.221892	-0.417679
hsa-miR-1201_v15.0	hsa-miR-1237	0.861824	0.767615	0.919578	11.772092
hsa-miR-1201_v15.0	hsa-miR-1238	0.330492	0.057422	0.557554	2.426042
hsa-miR-1201_v15.0	hsa-miR-124	0.691811	0.512066	0.813509	6.637797
hsa-miR-1201_v15.0	hsa-miR-124*	0.642940	0.444058	0.781443	5.815808
hsa-miR-1201_v15.0	hsa-miR-1243	0.922320	0.866397	0.955394	16.536131
hsa-miR-1201_v15.0	hsa-miR-1244	0.680588	0.496246	0.806210	6.435743
hsa-miR-1201_v15.0	hsa-miR-1245	0.796338	0.665502	0.879695	9.121556
hsa-miR-1201_v15.0	hsa-miR-1246	0.901136	0.831302	0.942962	14.400784
hsa-miR-1201_v15.0	hsa-miR-1247	0.039056	-0.241927	0.313995	0.270795
hsa-miR-1201_v15.0	hsa-miR-1248	0.092435	-0.190827	0.361487	0.643165
hsa-miR-1201_v15.0	hsa-miR-1249	0.251907	-0.028439	0.495515	1.803424
hsa-miR-1201_v15.0	hsa-miR-1250	0.066268	-0.216070	0.338379	0.460131
hsa-miR-1201_v15.0	hsa-miR-1251	0.767139	0.621498	0.861525	8.285340
hsa-miR-1201_v15.0	hsa-miR-1252	0.190326	-0.092951	0.445098	1.343170
hsa-miR-1201_v15.0	hsa-miR-1253	0.394450	0.130416	0.606240	2.973964
hsa-miR-1201_v15.0	hsa-miR-1254	0.244134	-0.036713	0.489240	1.744188
hsa-miR-1201_v15.0	hsa-miR-1255a	-0.204776	-0.457076	0.078024	-1.449447
hsa-miR-1201_v15.0	hsa-miR-1255b	-0.223066	-0.472105	0.058946	-1.585396
hsa-miR-1201_v15.0	hsa-miR-1256	-0.068226	-0.340120	0.214194	-0.473791
hsa-miR-1201_v15.0	hsa-miR-1257	0.116133	-0.167639	0.382133	0.810074
hsa-miR-1201_v15.0	hsa-miR-1258	0.121212	-0.162627	0.386524	0.846022
hsa-miR-1201_v15.0	hsa-miR-1259_v15.0	0.780605	0.641678	0.869935	8.652761
hsa-miR-1201_v15.0	hsa-miR-125a-3p	0.321535	0.047427	0.550608	2.352585
hsa-miR-1201_v15.0	hsa-miR-125a-5p	0.854504	0.755959	0.915178	11.397121
hsa-miR-1201_v15.0	hsa-miR-125b	0.942985	0.901175	0.967410	19.628962
hsa-miR-1201_v15.0	hsa-miR-125b-1*	0.943150	0.901455	0.967505	19.659962
hsa-miR-1201_v15.0	hsa-miR-125b-2*	0.919160	0.861128	0.953547	16.167553
hsa-miR-1201_v15.0	hsa-miR-126	0.644649	0.446398	0.782576	5.842229
hsa-miR-1201_v15.0	hsa-miR-126*	0.730408	0.567417	0.838320	7.408971
hsa-miR-1201_v15.0	hsa-miR-1260	0.649490	0.453042	0.785783	5.917911
hsa-miR-1201_v15.0	hsa-miR-1261	-0.429049	-0.631932	-0.171134	-3.290819
hsa-miR-1201_v15.0	hsa-miR-1262	0.294148	0.017204	0.529174	2.132250
hsa-miR-1201_v15.0	hsa-miR-1263	-0.038832	-0.313793	0.242138	-0.269239
hsa-miR-1201_v15.0	hsa-miR-1264	0.026856	-0.253390	0.302944	0.186133
hsa-miR-1201_v15.0	hsa-miR-1265	0.524978	0.288832	0.700908	4.273395
hsa-miR-1201_v15.0	hsa-miR-1266	0.102109	-0.181400	0.369946	0.711146
hsa-miR-1201_v15.0	hsa-miR-1267	0.858300	0.761996	0.917462	11.588225
hsa-miR-1201_v15.0	hsa-miR-1268	0.006619	-0.272235	0.284448	0.045861
hsa-miR-1201_v15.0	hsa-miR-1269	0.878076	0.793720	0.929295	12.713085
hsa-miR-1201_v15.0	hsa-miR-127-3p	0.001201	-0.277244	0.279460	0.008319
hsa-miR-1201_v15.0	hsa-miR-127-5p	0.964764	0.938419	0.979955	25.403593
hsa-miR-1201_v15.0	hsa-miR-1270	0.537099	0.304229	0.709395	4.411435
hsa-miR-1201_v15.0	hsa-miR-1271	0.675295	0.488828	0.802754	6.343434
hsa-miR-1201_v15.0	hsa-miR-1272	0.568912	0.345229	0.731436	4.792733
hsa-miR-1201_v15.0	hsa-miR-1273	0.716853	0.547810	0.829658	7.123259
hsa-miR-1201_v15.0	hsa-miR-1274a	0.049899	-0.231671	0.323755	0.346144
hsa-miR-1201_v15.0	hsa-miR-1274b	0.340041	0.068137	0.564923	2.505152
hsa-miR-1202	hsa-miR-1203	0.444817	0.189988	0.643495	3.440942
hsa-miR-1202	hsa-miR-1204	0.489055	0.243905	0.675458	3.884505
hsa-miR-1202	hsa-miR-1205	0.368855	0.100858	0.586945	2.749369
hsa-miR-1202	hsa-miR-1206	0.628288	0.424105	0.771684	5.595128
hsa-miR-1202	hsa-miR-1207-3p	0.114602	-0.169146	0.380807	0.799254
hsa-miR-1202	hsa-miR-1207-5p	0.081584	-0.201341	0.351944	0.567120
hsa-miR-1202	hsa-miR-1208	0.736046	0.575628	0.841908	7.533221
hsa-miR-1202	hsa-miR-122	0.533221	0.299290	0.706685	4.366862
hsa-miR-1202	hsa-miR-122*	0.864273	0.771528	0.921047	11.903721
hsa-miR-1202	hsa-miR-1224-3p	0.509415	0.269240	0.689937	4.101392
hsa-miR-1202	hsa-miR-1224-5p	0.723825	0.557872	0.834120	7.268016
hsa-miR-1202	hsa-miR-1225-3p	0.857288	0.760385	0.916854	11.536609
hsa-miR-1202	hsa-miR-1225-5p	-0.084186	-0.354238	0.198826	-0.585337
hsa-miR-1202	hsa-miR-1226	0.555036	0.327241	0.721864	4.622842
hsa-miR-1202	hsa-miR-1226*	0.855153	0.756989	0.915569	11.429288
hsa-miR-1202	hsa-miR-1227	0.712694	0.541830	0.826989	7.039018
hsa-miR-1202	hsa-miR-1228	0.662156	0.470528	0.794139	6.121911
hsa-miR-1202	hsa-miR-1228*	0.765731	0.619399	0.860643	8.248548
hsa-miR-1202	hsa-miR-1229	0.221052	-0.061058	0.470457	1.570340
hsa-miR-1202	hsa-miR-1231	0.542302	0.310877	0.713023	4.471857
hsa-miR-1202	hsa-miR-1233	0.806241	0.680637	0.885803	9.442072
hsa-miR-1202	hsa-miR-1234	0.852838	0.753314	0.914175	11.315405
hsa-miR-1202	hsa-miR-1236	-0.449795	-0.647126	-0.195979	-3.489151
hsa-miR-1202	hsa-miR-1237	0.726856	0.562261	0.836056	7.332374
hsa-miR-1202	hsa-miR-1238	0.653567	0.458654	0.788478	5.982611
hsa-miR-1202	hsa-miR-124	0.629273	0.425441	0.772342	5.609650
hsa-miR-1202	hsa-miR-124*	0.553844	0.325703	0.721038	4.608514
hsa-miR-1202	hsa-miR-1243	0.899740	0.829008	0.942138	14.283202
hsa-miR-1202	hsa-miR-1244	0.889104	0.811613	0.935849	13.458199
hsa-miR-1202	hsa-miR-1245	0.912278	0.849691	0.949515	15.431814
hsa-miR-1202	hsa-miR-1246	0.923080	0.867667	0.955838	16.628008
hsa-miR-1202	hsa-miR-1247	0.431374	0.173903	0.633643	3.312721
hsa-miR-1202	hsa-miR-1248	0.022587	-0.257384	0.299059	0.156525
hsa-miR-1202	hsa-miR-1249	0.422850	0.163774	0.627361	3.232831
hsa-miR-1202	hsa-miR-1250	0.325772	0.052148	0.553897	2.387242
hsa-miR-1202	hsa-miR-1251	0.779773	0.640426	0.869417	8.629217
hsa-miR-1202	hsa-miR-1252	0.102632	-0.180888	0.370403	0.714831
hsa-miR-1202	hsa-miR-1253	0.617250	0.409204	0.764288	5.435449
hsa-miR-1202	hsa-miR-1254	0.486447	0.240684	0.673592	3.857345
hsa-miR-1202	hsa-miR-1255a	-0.245253	-0.490145	0.035525	-1.752689
hsa-miR-1202	hsa-miR-1255b	0.148707	-0.135244	0.410085	1.041854
hsa-miR-1202	hsa-miR-1256	0.227924	-0.053844	0.476073	1.621794
hsa-miR-1202	hsa-miR-1257	0.275565	-0.003019	0.514457	1.986068
hsa-miR-1202	hsa-miR-1258	0.417298	0.157206	0.623256	3.181360
hsa-miR-1202	hsa-miR-1259_v15.0	0.689046	0.508157	0.811714	6.587191
hsa-miR-1202	hsa-miR-125a-3p	0.204175	-0.078647	0.456579	1.445005
hsa-miR-1202	hsa-miR-125a-5p	0.914826	0.853919	0.951010	15.694300
hsa-miR-1202	hsa-miR-125b	0.830507	0.718179	0.900652	10.330052
hsa-miR-1202	hsa-miR-125b-1*	0.661280	0.469313	0.793562	6.107503
hsa-miR-1202	hsa-miR-125b-2*	0.870348	0.781268	0.924683	12.245110
hsa-miR-1202	hsa-miR-126	0.778109	0.637924	0.868380	8.582468
hsa-miR-1202	hsa-miR-126*	0.691570	0.511725	0.813352	6.633361
hsa-miR-1202	hsa-miR-1260	0.695473	0.517254	0.815882	6.705678
hsa-miR-1202	hsa-miR-1261	-0.424713	-0.628736	-0.165983	-3.250201
hsa-miR-1202	hsa-miR-1262	0.252345	-0.027973	0.495867	1.806767
hsa-miR-1202	hsa-miR-1263	-0.071104	-0.342674	0.211434	-0.493870
hsa-miR-1202	hsa-miR-1264	0.348344	0.077506	0.571302	2.574655
hsa-miR-1202	hsa-miR-1265	0.373169	0.105807	0.590214	2.786690
hsa-miR-1202	hsa-miR-1266	0.425657	0.167103	0.629432	3.259018
hsa-miR-1202	hsa-miR-1267	0.793243	0.660795	0.877781	9.025633
hsa-miR-1202	hsa-miR-1268	-0.075006	-0.346132	0.207683	-0.521122
hsa-miR-1202	hsa-miR-1269	0.848384	0.746260	0.911488	11.103089
hsa-miR-1202	hsa-miR-127-3p	0.275526	-0.003062	0.514425	1.985758
hsa-miR-1202	hsa-miR-127-5p	0.886397	0.807207	0.934243	13.265909
hsa-miR-1202	hsa-miR-1270	0.530906	0.296348	0.705065	4.340446
hsa-miR-1202	hsa-miR-1271	0.805595	0.679646	0.885405	9.420498
hsa-miR-1202	hsa-miR-1272	0.735067	0.574200	0.841286	7.511404
hsa-miR-1202	hsa-miR-1273	0.781636	0.643231	0.870577	8.682093
hsa-miR-1202	hsa-miR-1274a	0.502614	0.260740	0.685116	4.027960
hsa-miR-1202	hsa-miR-1274b	-0.099063	-0.367288	0.184374	-0.689719
hsa-miR-1203	hsa-miR-1204	0.886336	0.807108	0.934207	13.261657
hsa-miR-1203	hsa-miR-1205	0.792422	0.659547	0.877272	9.000486
hsa-miR-1203	hsa-miR-1206	0.100112	-0.183350	0.368204	0.697097
hsa-miR-1203	hsa-miR-1207-3p	-0.222027	-0.471255	0.060036	-1.577622
hsa-miR-1203	hsa-miR-1207-5p	0.059893	-0.222163	0.332699	0.415700
hsa-miR-1203	hsa-miR-1208	0.207543	-0.075151	0.459359	1.469909
hsa-miR-1203	hsa-miR-122	0.013924	-0.265458	0.291148	0.096475
hsa-miR-1203	hsa-miR-122*	0.285508	0.007773	0.522348	2.063964
hsa-miR-1203	hsa-miR-1224-3p	0.007764	-0.271175	0.285500	0.053792
hsa-miR-1203	hsa-miR-1224-5p	0.777007	0.636267	0.867693	8.551747
hsa-miR-1203	hsa-miR-1225-3p	0.232206	-0.049336	0.479562	1.653978
hsa-miR-1203	hsa-miR-1225-5p	-0.423478	-0.627825	-0.164519	-3.238684
hsa-miR-1203	hsa-miR-1226	0.186973	-0.096396	0.442306	1.318644
hsa-miR-1203	hsa-miR-1226*	0.277276	-0.001167	0.515817	1.999420
hsa-miR-1203	hsa-miR-1227	0.175231	-0.108410	0.432488	1.233112
hsa-miR-1203	hsa-miR-1228	0.107557	-0.176067	0.374691	0.749521
hsa-miR-1203	hsa-miR-1228*	0.390697	0.126053	0.603426	2.940547
hsa-miR-1203	hsa-miR-1229	-0.104993	-0.372461	0.178578	-0.731457
hsa-miR-1203	hsa-miR-1231	0.393888	0.129763	0.605819	2.968951
hsa-miR-1203	hsa-miR-1233	0.383693	0.117936	0.598161	2.878628
hsa-miR-1203	hsa-miR-1234	0.346463	0.075380	0.569859	2.558849
hsa-miR-1203	hsa-miR-1236	-0.297573	-0.531871	-0.020956	-2.159472
hsa-miR-1203	hsa-miR-1237	0.058786	-0.223220	0.331710	0.407984
hsa-miR-1203	hsa-miR-1238	0.207265	-0.075440	0.459129	1.467846
hsa-miR-1203	hsa-miR-124	0.205787	-0.076975	0.457910	1.456915
hsa-miR-1203	hsa-miR-124*	0.199923	-0.083051	0.453063	1.413648
hsa-miR-1203	hsa-miR-1243	0.267660	-0.011554	0.508153	1.924624
hsa-miR-1203	hsa-miR-1244	0.712410	0.541422	0.826806	7.033304
hsa-miR-1203	hsa-miR-1245	0.188270	-0.095064	0.443387	1.328124
hsa-miR-1203	hsa-miR-1246	0.303323	0.027273	0.536388	2.205383
hsa-miR-1203	hsa-miR-1247	0.827971	0.714225	0.899108	10.229413
hsa-miR-1203	hsa-miR-1248	0.052283	-0.229408	0.325893	0.362722
hsa-miR-1203	hsa-miR-1249	0.127299	-0.156603	0.391769	0.889185
hsa-miR-1203	hsa-miR-1250	-0.184994	-0.440656	0.098427	-1.304187
hsa-miR-1203	hsa-miR-1251	0.511557	0.271924	0.691451	4.124726
hsa-miR-1203	hsa-miR-1252	0.095032	-0.188302	0.363762	0.661393
hsa-miR-1203	hsa-miR-1253	0.025789	-0.254389	0.301974	0.178733
hsa-miR-1203	hsa-miR-1254	0.833097	0.722225	0.902228	10.434993
hsa-miR-1203	hsa-miR-1255a	-0.161544	-0.420968	0.122308	-1.134109
hsa-miR-1203	hsa-miR-1255b	0.580777	0.360742	0.739570	4.942791
hsa-miR-1203	hsa-miR-1256	-0.117828	-0.383600	0.165968	-0.822065
hsa-miR-1203	hsa-miR-1257	-0.159602	-0.419326	0.124272	-1.120111
hsa-miR-1203	hsa-miR-1258	0.075063	-0.207628	0.346182	0.521522
hsa-miR-1203	hsa-miR-1259_v15.0	0.195598	-0.087519	0.449479	1.381836
hsa-miR-1203	hsa-miR-125a-3p	-0.091959	-0.361070	0.191290	-0.639824
hsa-miR-1203	hsa-miR-125a-5p	0.150487	-0.133456	0.411598	1.054615
hsa-miR-1203	hsa-miR-125b	0.251165	-0.029231	0.494917	1.797749
hsa-miR-1203	hsa-miR-125b-1*	0.158069	-0.125820	0.418029	1.109077
hsa-miR-1203	hsa-miR-125b-2*	0.297677	0.021070	0.531952	2.160298
hsa-miR-1203	hsa-miR-126	0.089227	-0.193942	0.358671	0.620658
hsa-miR-1203	hsa-miR-126*	0.267144	-0.012109	0.507741	1.920632
hsa-miR-1203	hsa-miR-1260	0.147932	-0.136022	0.409425	1.036303
hsa-miR-1203	hsa-miR-1261	-0.243844	-0.489006	0.037021	-1.741983
hsa-miR-1203	hsa-miR-1262	0.080704	-0.202191	0.351168	0.560961
hsa-miR-1203	hsa-miR-1263	0.068332	-0.214093	0.340213	0.474526
hsa-miR-1203	hsa-miR-1264	0.956833	0.924785	0.975400	22.808865
hsa-miR-1203	hsa-miR-1265	0.482802	0.236191	0.670982	3.819613
hsa-miR-1203	hsa-miR-1266	0.961217	0.932310	0.977920	24.146578
hsa-miR-1203	hsa-miR-1267	0.299833	0.023436	0.533648	2.177485
hsa-miR-1203	hsa-miR-1268	-0.019983	-0.296685	0.259815	-0.138472
hsa-miR-1203	hsa-miR-1269	0.527504	0.292031	0.702680	4.301858
hsa-miR-1203	hsa-miR-127-3p	-0.158598	-0.418477	0.125285	-1.112888
hsa-miR-1203	hsa-miR-127-5p	0.198780	-0.084233	0.452117	1.405234
hsa-miR-1203	hsa-miR-1270	0.007589	-0.271336	0.285339	0.052582
hsa-miR-1203	hsa-miR-1271	0.730727	0.567882	0.838524	7.415927
hsa-miR-1203	hsa-miR-1272	-0.030867	-0.306586	0.249630	-0.213958
hsa-miR-1203	hsa-miR-1273	-0.038068	-0.313103	0.242858	-0.263935
hsa-miR-1203	hsa-miR-1274a	0.798322	0.668527	0.880921	9.184097
hsa-miR-1203	hsa-miR-1274b	-0.184797	-0.440491	0.098629	-1.302750
hsa-miR-1204	hsa-miR-1205	0.869041	0.779170	0.923902	12.169831
hsa-miR-1204	hsa-miR-1206	0.213799	-0.068638	0.464508	1.516307
hsa-miR-1204	hsa-miR-1207-3p	-0.000075	-0.278422	0.278283	-0.000520
hsa-miR-1204	hsa-miR-1207-5p	0.073483	-0.209148	0.344783	0.510482
hsa-miR-1204	hsa-miR-1208	0.246364	-0.034344	0.491043	1.761144
hsa-miR-1204	hsa-miR-122	-0.033954	-0.309382	0.246731	-0.235374
hsa-miR-1204	hsa-miR-122*	0.228294	-0.053455	0.476375	1.624570
hsa-miR-1204	hsa-miR-1224-3p	0.189149	-0.094161	0.444118	1.334551
hsa-miR-1204	hsa-miR-1224-5p	0.628963	0.425020	0.772135	5.605077
hsa-miR-1204	hsa-miR-1225-3p	0.206045	-0.076707	0.458123	1.458827
hsa-miR-1204	hsa-miR-1225-5p	-0.297409	-0.531741	-0.020776	-2.158165
hsa-miR-1204	hsa-miR-1226	0.087964	-0.195167	0.357562	0.611807
hsa-miR-1204	hsa-miR-1226*	0.228253	-0.053499	0.476341	1.624261
hsa-miR-1204	hsa-miR-1227	0.162182	-0.121663	0.421506	1.138706
hsa-miR-1204	hsa-miR-1228	0.171242	-0.112472	0.429139	1.204186
hsa-miR-1204	hsa-miR-1228*	0.240958	-0.040083	0.486669	1.720089
hsa-miR-1204	hsa-miR-1229	-0.030438	-0.306196	0.250033	-0.210978
hsa-miR-1204	hsa-miR-1231	0.170879	-0.112840	0.428835	1.201559
hsa-miR-1204	hsa-miR-1233	0.483241	0.236732	0.671297	3.824151
hsa-miR-1204	hsa-miR-1234	0.278241	-0.000121	0.516584	2.006962
hsa-miR-1204	hsa-miR-1236	-0.403390	-0.612921	-0.140853	-3.054298
hsa-miR-1204	hsa-miR-1237	0.163639	-0.120188	0.422737	1.149218
hsa-miR-1204	hsa-miR-1238	0.311528	0.036325	0.542811	2.271358
hsa-miR-1204	hsa-miR-124	0.144101	-0.139861	0.406162	1.008893
hsa-miR-1204	hsa-miR-124*	-0.020926	-0.297546	0.258935	-0.145013
hsa-miR-1204	hsa-miR-1243	0.230053	-0.051604	0.477809	1.637784
hsa-miR-1204	hsa-miR-1244	0.703389	0.528515	0.820998	6.855925
hsa-miR-1204	hsa-miR-1245	0.245421	-0.035346	0.490281	1.753972
hsa-miR-1204	hsa-miR-1246	0.367510	0.099317	0.585924	2.737773
hsa-miR-1204	hsa-miR-1247	0.843508	0.738565	0.908542	10.880296
hsa-miR-1204	hsa-miR-1248	0.186938	-0.096433	0.442277	1.318384
hsa-miR-1204	hsa-miR-1249	0.128778	-0.155135	0.393042	0.899694
hsa-miR-1204	hsa-miR-1250	-0.021398	-0.297976	0.258494	-0.148281
hsa-miR-1204	hsa-miR-1251	0.494871	0.251109	0.679609	3.945571
hsa-miR-1204	hsa-miR-1252	0.106242	-0.177355	0.373548	0.740256
hsa-miR-1204	hsa-miR-1253	0.079183	-0.203659	0.349825	0.550322
hsa-miR-1204	hsa-miR-1254	0.654624	0.460111	0.789176	5.999521
hsa-miR-1204	hsa-miR-1255a	-0.295314	-0.530092	-0.018481	-2.141505
hsa-miR-1204	hsa-miR-1255b	0.663639	0.472586	0.795114	6.146398
hsa-miR-1204	hsa-miR-1256	0.080847	-0.202053	0.351294	0.561961
hsa-miR-1204	hsa-miR-1257	0.008920	-0.270103	0.286562	0.061805
hsa-miR-1204	hsa-miR-1258	0.156303	-0.127601	0.416534	1.096376
hsa-miR-1204	hsa-miR-1259_v15.0	0.199771	-0.083208	0.452937	1.412529
hsa-miR-1204	hsa-miR-125a-3p	0.105181	-0.178394	0.372624	0.732781
hsa-miR-1204	hsa-miR-125a-5p	0.161113	-0.122744	0.420603	1.131002
hsa-miR-1204	hsa-miR-125b	0.227934	-0.053834	0.476081	1.621864
hsa-miR-1204	hsa-miR-125b-1*	0.007420	-0.271493	0.285184	0.051409
hsa-miR-1204	hsa-miR-125b-2*	0.255988	-0.024081	0.498799	1.834666
