##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
2	70	-0.226444	-0.474865	0.055401	-1.610687	50
2	71	-0.006210	-0.284071	0.272614	-0.043024	50
2	72	0.139526	-0.144436	0.402256	0.976214	50
2	73	0.232846	-0.048660	0.480083	1.658802	50
2	74	0.825849	0.710921	0.897815	10.146735	50
2	75	0.024757	-0.255356	0.301035	0.171572	50
2	76	0.805655	0.679738	0.885442	9.422501	50
2	77	0.888738	0.811017	0.935632	13.431834	50
2	78	0.774021	0.631788	0.865830	8.469553	50
2	79	0.935214	0.888034	0.962904	18.298973	50
2	80	0.672543	0.484981	0.800954	6.296146	50
2	81	0.661301	0.469342	0.793576	6.107852	50
2	82	0.735850	0.575343	0.841784	7.528857	50
2	83	-0.268463	-0.508794	0.010689	-1.930844	50
2	84	0.617485	0.409520	0.764446	5.438796	50
2	85	0.047220	-0.234211	0.321349	0.327513	50
2	86	0.183046	-0.100423	0.439030	1.289978	50
2	87	0.376642	0.109800	0.592841	2.816887	50
2	88	0.208107	-0.074565	0.459823	1.474080	50
2	89	0.905118	0.837857	0.945308	14.749383	50
2	90	0.000643	-0.277759	0.278946	0.004455	50
2	91	0.733849	0.572426	0.840512	7.484420	50
2	92	0.060340	-0.221736	0.333098	0.418813	50
2	93	0.842039	0.736252	0.907652	10.815043	50
2	94	0.725252	0.559938	0.835032	7.298210	50
2	95	0.764263	0.617213	0.859723	8.210463	50
2	96	0.695200	0.516867	0.815705	6.700579	50
2	97	0.763750	0.616450	0.859401	8.197236	50
2	98	0.109838	-0.173829	0.376675	0.765615	50
2	99	0.140054	-0.143909	0.402707	0.979983	50
3	4	-0.131106	-0.395042	0.152823	-0.916239	50
3	5	0.462297	0.211111	0.656208	3.612046	50
3	6	0.451449	0.197974	0.648331	3.505259	50
3	7	0.279593	0.001345	0.517658	2.017536	50
3	8	0.638315	0.437738	0.778369	5.745017	50
3	9	0.194903	-0.088237	0.448902	1.376727	50
3	10	0.344638	0.073319	0.568458	2.543554	50
3	11	-0.015019	-0.292151	0.264439	-0.104069	50
3	12	-0.122978	-0.388047	0.160881	-0.858535	50
3	13	0.108637	-0.175008	0.375630	0.757137	50
3	14	0.760245	0.611241	0.857200	8.107816	50
3	15	0.471605	0.222454	0.662933	3.705302	50
3	16	0.803568	0.676541	0.884157	9.353426	50
3	17	-0.152548	-0.413349	0.131383	-1.069400	50
3	18	0.742931	0.585699	0.846276	7.689609	50
3	19	0.543973	0.313016	0.714186	4.491410	50
3	20	0.751931	0.598938	0.851966	7.902318	50
