Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1	coefficient.2	tvalue.2	pvalue.2	coefficient.3	tvalue.3	pvalue.3	coefficient.4	tvalue.4	pvalue.4
cg02839557	AADACP1	48	5	1.106661	2.3868	23.947309	1.714236e-26	-0.408085	-0.781327	0.438891	-0.010605	-0.266992	0.790752	0.726785	0.940848	0.352039	3.626437	0.954836	0.344998
cg02839557	AADAT	48	5	0.910566	3.289961	42.555756	8.765952e-37	0.015026	0.037089	0.970586	-0.047947	-1.556293	0.126969	-0.455306	-0.759877	0.451474	3.573301	1.212957	0.231768
cg02839557	AAED1	48	5	0.616383	6.59585	75.047577	3.114127e-47	-0.555586	-1.206309	0.234294	0.021834	0.6234	0.536315	0.423281	0.621394	0.537621	1.940545	0.579426	0.565326
cg02839557	AAGAB	48	5	0.170458	5.111465	77.270699	8.955696e-48	0.161593	0.466158	0.643455	-0.001875	-0.071135	0.94362	-0.166538	-0.324829	0.746886	1.425864	0.56566	0.574565
cg02839557	AAK1	48	5	0.345284	5.33146	48.712143	2.95043e-39	0.369622	0.644452	0.522705	0.030812	0.706434	0.483729	0.225457	0.265783	0.791677	-0.403407	-0.096726	0.923394
cg02839557	AAMDC	48	5	0.68663	4.876155	65.1651	1.281211e-44	-0.326928	-0.833742	0.409034	0.000724	0.02429	0.980734	0.357073	0.615698	0.54134	2.504353	0.878296	0.384664
cg02839557	AAMP	48	5	1.564137	7.909254	192.295242	9.571832e-65	-0.46069	-2.137388	0.038294	0.016115	0.983187	0.331016	-0.239859	-0.752423	0.455896	0.552516	0.352521	0.726169
cg02839557	AANAT	48	5	2.001243	2.775051	34.29261	7.256859e-33	0.840125	1.98114	0.053994	-0.05921	-1.836076	0.073267	-0.157412	-0.250981	0.803024	2.966169	0.961908	0.341474
cg02839557	AAR2	48	5	0.775396	7.208318	177.928192	2.687421e-63	0.046177	0.21751	0.82884	0.002918	0.180715	0.85744	-0.030567	-0.09735	0.922901	-2.141742	-1.38735	0.172484
cg02839557	AARS	48	5	0.885499	7.817986	132.335129	8.868128e-58	-0.150134	-0.484954	0.630171	0.023879	1.014283	0.316121	-0.408173	-0.89145	0.377649	-0.684037	-0.303856	0.762703
cg02839557	AARS2	48	5	0.470488	6.457799	105.627319	1.39558e-53	-0.215124	-0.671462	0.505518	0.002523	0.103561	0.917999	-0.457729	-0.96599	0.339451	0.513905	0.220588	0.826457
cg02839557	AARSD1	48	5	1.452826	6.147015	107.635414	6.228113e-54	-0.293213	-0.979752	0.332689	0.000857	0.037654	0.970138	-0.194527	-0.439484	0.662512	-2.684468	-1.233551	0.224071
cg02839557	AASDH	48	5	0.763562	6.818038	103.824966	2.91695e-53	-0.476076	-1.383439	0.173671	-0.008914	-0.340618	0.73505	0.360998	0.709284	0.481977	-0.442789	-0.176949	0.86038
cg02839557	AASDHPPT	48	5	0.442384	7.624887	131.053528	1.34626e-57	0.063866	0.209471	0.83507	0.017633	0.760492	0.45111	0.42347	0.939098	0.352926	-0.343406	-0.154893	0.877631
cg02839557	AASS	48	5	0.580687	2.786657	35.130814	2.660585e-33	0.077337	0.186052	0.853279	-0.032717	-1.03502	0.306446	-0.707258	-1.150418	0.25633	0.627496	0.207598	0.836523
cg02839557	AATF	48	5	1.708295	8.713318	169.09729	2.39143e-62	0.337233	1.248891	0.218462	0.012481	0.6078	0.546517	-0.257919	-0.645816	0.52183	-2.956823	-1.505867	0.139413
cg02839557	AATK	48	5	2.0327	8.098554	132.887604	7.416799e-58	0.582444	1.82378	0.07514	0.014023	0.57742	0.566667	-0.533955	-1.130457	0.26455	3.125575	1.345907	0.185386
cg02839557	AB074162	48	5	1.478274	6.750736	44.265385	1.672241e-37	-1.162049	-1.454049	0.153193	0.040551	0.667231	0.50819	-1.483484	-1.255072	0.216231	0.102118	0.017572	0.986062
cg02839557	AB488780	48	5	0.363385	5.922186	97.087021	5.161401e-52	0.034899	0.109179	0.913569	0.018679	0.768408	0.446445	-0.331238	-0.700635	0.487305	0.960688	0.413304	0.681438
cg02839557	ABAT	48	5	0.983515	8.136562	71.814674	2.038354e-46	1.056908	1.780126	0.082122	-0.019255	-0.426472	0.671892	-0.876401	-0.998039	0.323844	0.991276	0.229602	0.81949
cg02839557	ABCA1	48	5	0.353153	5.503851	51.045757	4.078979e-40	-0.171988	-0.304391	0.762298	-0.01867	-0.434512	0.66609	0.287102	0.343559	0.732852	2.603769	0.633729	0.529615
cg02839557	ABCA11P	48	5	0.372577	4.223494	45.011223	8.273939e-38	-0.095649	-0.194523	0.846682	-0.014545	-0.388983	0.699208	-0.481606	-0.662237	0.511353	4.233092	1.183899	0.242956
cg02839557	ABCA12	48	5	1.182738	2.014062	27.727928	4.570255e-29	-0.302638	-0.795079	0.430935	-0.015553	-0.537325	0.593813	-0.215357	-0.382539	0.703946	5.253661	1.898081	0.064411
cg02839557	ABCA13	48	5	1.0192	1.79361	29.743183	2.589776e-30	0.168134	0.532054	0.597427	-0.020216	-0.841237	0.404869	0.529487	1.132889	0.263539	0.561338	0.244282	0.808174
cg02839557	ABCA17P	48	5	1.112281	3.754109	37.17189	2.530638e-34	-0.838199	-1.583786	0.12057	-0.025983	-0.645606	0.521965	-0.33894	-0.433015	0.667168	0.280246	0.072821	0.942286
cg02839557	ABCA2	48	5	0.891844	4.974499	86.324661	7.869049e-50	-0.500526	-1.6575	0.104698	0.001644	0.071608	0.943246	-0.11545	-0.258495	0.797258	-0.118538	-0.053982	0.957199
cg02839557	ABCA3	48	5	0.53253	5.572062	91.379639	6.899745e-51	-0.250092	-0.782663	0.438114	0.018384	0.75657	0.453433	-0.380314	-0.804727	0.425404	0.56312	0.24235	0.809661
cg02839557	ABCA4	48	5	0.405375	3.457743	61.854996	1.17788e-43	-0.241348	-0.823885	0.414551	-0.005193	-0.233122	0.816773	0.030873	0.071257	0.943523	1.777841	0.834609	0.408551
cg02839557	ABCA5	48	5	0.791528	4.785514	66.633339	4.960445e-45	-0.252327	-0.670452	0.506155	0.005021	0.175452	0.861548	-0.627174	-1.126739	0.266102	4.609797	1.684429	0.099345
cg02839557	ABCA6	48	5	0.71777	2.471176	31.987696	1.294627e-31	-0.094035	-0.23228	0.817423	-0.038968	-1.265778	0.212408	-0.265271	-0.443038	0.659959	-1.121045	-0.380812	0.705218
cg02839557	ABCA7	48	5	2.329976	8.438768	162.505463	1.318489e-61	0.505016	1.855821	0.070341	-0.003739	-0.180665	0.85748	-0.656484	-1.631119	0.110169	-1.915255	-0.967884	0.338515
cg02839557	ABCA8	48	5	0.566074	2.771717	47.661148	7.412589e-39	0.330842	1.085619	0.283697	-0.016966	-0.732098	0.468081	0.15533	0.344623	0.732058	-2.307361	-1.041212	0.303596
cg02839557	ABCA9	48	5	0.641138	2.175795	32.438572	7.259855e-32	0.011987	0.034102	0.972953	0.005379	0.201226	0.84147	-0.787714	-1.515252	0.137026	2.054532	0.803831	0.425916
cg02839557	ABCB1	48	5	3.190238	5.243375	53.543766	5.393251e-41	-0.45128	-0.879398	0.384074	0.029666	0.760203	0.451282	-1.8721	-2.466605	0.017702	-0.427685	-0.114612	0.909286
cg02839557	ABCB10	48	5	1.213188	6.788817	42.783371	7.005331e-37	-1.474796	-1.773595	0.083212	-0.007217	-0.114136	0.909661	0.384877	0.31295	0.755831	6.847839	1.132511	0.263695
cg02839557	ABCB11	48	5	2.753933	3.167251	69.995583	6.087456e-46	0.568016	2.395469	0.021024	0.007559	0.419184	0.677168	0.677262	1.931157	0.060073	-3.173676	-1.840598	0.072588
cg02839557	ABCB4	48	5	1.551641	5.114116	42.483898	9.411133e-37	-0.192872	-0.305749	0.761271	-0.06286	-1.310376	0.197025	0.739475	0.792593	0.432366	-7.735607	-1.686383	0.098966
cg02839557	ABCB5	48	5	0.913334	2.764003	61.575298	1.428276e-43	-0.230803	-0.981186	0.331989	0.031891	1.782803	0.081679	0.270373	0.777149	0.441325	-0.159348	-0.093159	0.92621
cg02839557	ABCB6	48	5	0.975981	4.702174	72.712723	1.199646e-46	-0.207717	-0.612949	0.543138	0.016044	0.62256	0.536862	-0.657769	-1.312374	0.196356	0.043136	0.017505	0.986115
cg02839557	ABCB7	48	5	0.9329	7.490139	136.122681	2.64289e-58	-0.117746	-0.408345	0.685047	-0.028524	-1.300824	0.200247	0.343504	0.805462	0.424985	0.231341	0.110332	0.91266
cg02839557	ABCB8	48	5	0.536614	4.454544	62.437565	7.905425e-44	-0.488664	-1.307058	0.19814	0.001464	0.051497	0.959168	0.182308	0.329702	0.743226	1.420565	0.522531	0.603983
cg02839557	ABCB9	48	5	0.696344	4.811672	79.858963	2.192723e-48	-0.347388	-1.100232	0.277352	-0.012863	-0.535723	0.59491	-0.415827	-0.890456	0.378176	1.279659	0.557353	0.580176
cg02839557	ABCC1	48	5	0.986768	6.496662	146.519028	1.123417e-59	-0.026566	-0.114334	0.909505	0.02795	1.581826	0.121018	0.274447	0.79861	0.428906	-2.231605	-1.320776	0.193562
cg02839557	ABCC10	48	5	1.053515	6.731271	113.205063	7.168674e-55	-0.292312	-0.938117	0.353424	0.025164	1.061981	0.294173	-0.441125	-0.957202	0.343816	-0.326987	-0.144314	0.885927
cg02839557	ABCC11	48	5	0.832326	3.463129	54.553642	2.442658e-41	0.414128	1.244889	0.219914	0.017419	0.688572	0.494791	-0.243828	-0.495576	0.622717	-1.087704	-0.449649	0.655222
cg02839557	ABCC12	48	5	1.769891	2.637799	46.642551	1.844669e-38	0.188387	0.635672	0.528359	0.030898	1.371009	0.177486	-0.11446	-0.261137	0.795233	3.249569	1.507907	0.138891
cg02839557	ABCC13	48	5	0.165583	4.50984	34.45488	5.965093e-33	0.236285	0.344482	0.732163	0.01462	0.280284	0.780604	-0.413361	-0.407467	0.685687	-1.012049	-0.202908	0.840164
cg02839557	ABCC2	48	5	0.774752	4.357713	53.094929	7.704826e-41	-0.376997	-0.876544	0.385605	0.026104	0.798114	0.42919	-0.581062	-0.91346	0.366094	4.317518	1.380501	0.174567
cg02839557	ABCC3	48	5	3.014893	5.739985	103.888611	2.84138e-53	0.041812	0.144411	0.88585	0.028254	1.283229	0.206285	0.6442	1.504356	0.1398	-6.888194	-3.271678	0.002112
cg02839557	ABCC4	48	5	0.221892	4.778883	39.177574	2.814353e-35	-0.026246	-0.04106	0.967438	-0.011402	-0.234553	0.815669	0.304792	0.322394	0.748716	2.319954	0.499113	0.620244
cg02839557	ABCC5	48	5	0.438668	6.607246	70.013931	6.01981e-46	-0.275804	-0.557707	0.579936	-0.018028	-0.479366	0.634107	-0.6453	-0.882263	0.38254	3.956952	1.100355	0.277299
cg02839557	ABCC6	48	5	1.189068	4.484027	74.33918	4.667935e-47	0.410827	1.299722	0.200621	-0.007504	-0.312167	0.756423	-0.291234	-0.622965	0.536598	3.217012	1.39962	0.1688
cg02839557	ABCC6P1	48	5	1.536011	3.636132	66.490219	5.436221e-45	0.003762	0.013126	0.989588	-0.031371	-1.439509	0.157247	-0.109312	-0.257905	0.797711	3.725806	1.787914	0.080838
cg02839557	ABCC6P2	48	5	2.267097	5.005881	56.014244	7.96425e-42	0.105473	0.225217	0.822878	-0.073117	-2.05306	0.046182	-0.532801	-0.769229	0.445962	7.434848	2.183223	0.034525
cg02839557	ABCC8	48	5	0.299953	4.754968	92.566254	3.972692e-51	0.117622	0.436954	0.664331	-0.011356	-0.554753	0.581938	0.247811	0.622441	0.536939	-0.094204	-0.048126	0.961839
cg02839557	ABCC9	48	5	0.980036	3.136241	52.336758	1.416931e-40	-0.17444	-0.555502	0.58143	-0.016429	-0.687987	0.495156	0.357635	0.770035	0.445489	1.979994	0.8671	0.3907
cg02839557	ABCD1	48	5	1.517725	5.897157	83.234451	3.738758e-49	-0.516953	-1.392366	0.170971	-0.042478	-1.504501	0.139763	-0.044153	-0.080407	0.936287	0.18851	0.069824	0.944658
cg02839557	ABCD1P2	48	5	0.718037	3.34235	56.205822	6.890068e-42	0.271062	0.869839	0.389218	-0.014818	-0.625289	0.535086	0.540695	1.173153	0.247192	-1.259382	-0.55577	0.581249
cg02839557	ABCD2	48	5	1.400693	3.000521	28.206963	2.271791e-29	-0.779228	-1.397866	0.169323	-0.00511	-0.120543	0.904615	-1.425736	-1.729305	0.090929	6.497906	1.603028	0.11625
cg02839557	ABCD3	48	5	2.88063	5.866938	91.663986	6.040916e-51	-0.918663	-2.738956	0.008934	-0.02358	-0.924464	0.360404	-0.473127	-0.953756	0.345538	3.572101	1.4646	0.150304
cg02839557	ABCD4	48	5	0.425789	5.692592	137.095917	1.946862e-58	-0.103826	-0.477156	0.635668	0.018066	1.09178	0.28101	0.010249	0.031846	0.974742	-0.765436	-0.483761	0.63101
cg02839557	ABCE1	48	5	1.503415	6.774706	72.627815	1.260956e-46	-0.550797	-1.126798	0.266077	-0.034178	-0.919443	0.362993	0.674939	0.933576	0.355736	3.133041	0.881428	0.382987
cg02839557	ABCF1	48	5	0.144358	7.991473	108.337273	4.714286e-54	-0.119727	-0.30973	0.758262	-0.002223	-0.07561	0.94008	-0.181477	-0.317428	0.752455	-0.615128	-0.218839	0.827811
cg02839557	ABCF2	48	5	0.594191	5.844717	75.252602	2.771816e-47	-0.049562	-0.121773	0.903646	-0.027672	-0.894043	0.376276	-0.507342	-0.842813	0.403997	-0.70586	-0.238498	0.812628
