Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00324	LINC00433	0.723252	0.557043	0.833754	7.255939
LINC00324	LINC00437	0.576080	0.354586	0.736355	4.882837
LINC00324	LINC00440	0.769822	0.625503	0.863205	8.356299
LINC00324	LINC00442	0.634460	0.432486	0.775803	5.686833
LINC00324	LINC00443	0.663849	0.472877	0.795252	6.149875
LINC00324	LINC00445	0.716474	0.547264	0.829415	7.115513
LINC00324	LINC00446	0.582025	0.362381	0.740423	4.958840
LINC00324	LINC00448	0.293988	0.017029	0.529047	2.130976
LINC00324	LINC00449	0.275403	-0.003194	0.514328	1.984805
LINC00324	LINC00454	0.669244	0.480379	0.798793	6.240094
LINC00324	LINC00456	0.001201	-0.277245	0.279460	0.008318
LINC00324	LINC00457	-0.158331	-0.418250	0.125555	-1.110961
LINC00324	LINC00458	0.627017	0.422384	0.770834	5.576468
LINC00324	LINC00459	-0.094602	-0.363386	0.188720	-0.658377
LINC00326	LINC00327	0.699400	0.522832	0.818422	6.779593
LINC00326	LINC00330	0.507780	0.267193	0.688779	4.083644
LINC00326	LINC00331	0.366374	0.098017	0.585061	2.727995
LINC00326	LINC00332	0.251477	-0.028899	0.495168	1.800131
LINC00326	LINC00334	0.678624	0.493490	0.804928	6.401269
LINC00326	LINC00337	0.238997	-0.042160	0.485080	1.705240
LINC00326	LINC00339	0.664730	0.474100	0.795830	6.164481
LINC00326	LINC00342	0.726614	0.561910	0.835901	7.327200
LINC00326	LINC00343	0.639856	0.439842	0.779394	5.768486
LINC00326	LINC00345	0.406098	0.144026	0.614939	3.078838
LINC00326	LINC00346	0.463818	0.212959	0.657308	3.627171
LINC00326	LINC00347	0.585478	0.366923	0.742780	5.003543
LINC00326	LINC00348	0.949289	0.911893	0.971053	20.918526
LINC00326	LINC00350	0.332629	0.059815	0.559206	2.443670
LINC00326	LINC00351	0.409662	0.148210	0.617590	3.111273
LINC00326	LINC00353	0.691333	0.511389	0.813198	6.628994
LINC00326	LINC00354	0.562655	0.337097	0.727127	4.715401
LINC00326	LINC00355	0.682113	0.498388	0.807203	6.462683
LINC00326	LINC00358	0.490516	0.245712	0.676502	3.899783
LINC00326	LINC00362	0.279616	0.001370	0.517677	2.017718
LINC00326	LINC00363	0.710060	0.538052	0.825295	6.986439
LINC00326	LINC00364	0.606146	0.394325	0.756808	5.280052
LINC00326	LINC00365	0.460264	0.208642	0.654735	3.591876
LINC00326	LINC00366	0.028957	-0.251422	0.304852	0.200704
LINC00326	LINC00368	0.766050	0.619875	0.860843	8.256866
LINC00326	LINC00370	0.583673	0.364548	0.741549	4.980130
LINC00326	LINC00374	0.429158	0.171264	0.632012	3.291847
LINC00326	LINC00375	0.380648	0.114419	0.595866	2.851900
LINC00326	LINC00376	0.809307	0.685343	0.887688	9.545743
LINC00326	LINC00377	0.615462	0.406801	0.763086	5.410085
LINC00326	LINC00379	0.542006	0.310498	0.712817	4.468395
LINC00326	LINC00380	0.661480	0.469591	0.793694	6.110801
LINC00326	LINC00381	0.261753	-0.017904	0.503426	1.878987
LINC00326	LINC00382	0.100699	-0.182777	0.368716	0.701225
LINC00326	LINC00383	0.448606	0.194547	0.646260	3.477602
LINC00326	LINC00384	0.418487	0.158611	0.624136	3.192351
LINC00326	LINC00385	0.661657	0.469836	0.793810	6.113696
LINC00326	LINC00388	0.620456	0.413521	0.766440	5.481281
LINC00326	LINC00390	0.711116	0.539566	0.825975	7.007452
LINC00326	LINC00391	0.093013	-0.190265	0.361994	0.647220
LINC00326	LINC00392	-0.158703	-0.418566	0.125179	-1.113644
LINC00326	LINC00393	0.373830	0.106566	0.590715	2.792425
LINC00326	LINC00397	0.181176	-0.102337	0.437467	1.276350
LINC00326	LINC00398	0.677887	0.492457	0.804447	6.388407
LINC00326	LINC00399	0.531454	0.297044	0.705449	4.346686
LINC00326	LINC00400	0.496627	0.253288	0.680859	3.964137
LINC00326	LINC00402	0.566942	0.342665	0.730081	4.768258
LINC00326	LINC00404	0.809239	0.685239	0.887646	9.543437
LINC00326	LINC00408	0.733782	0.572327	0.840468	7.482920
LINC00326	LINC00411	0.583097	0.363790	0.741155	4.972679
LINC00326	LINC00412	0.746555	0.591019	0.848570	7.774078
LINC00326	LINC00421	0.657735	0.464407	0.791228	6.049683
LINC00326	LINC00423	0.402545	0.139864	0.612291	3.046660
LINC00326	LINC00424	0.444418	0.189508	0.643203	3.437094
LINC00326	LINC00426	-0.275006	-0.514012	0.003624	-1.981707
LINC00326	LINC00430	0.110396	-0.173281	0.377159	0.769551
LINC00326	LINC00431	0.298646	0.022133	0.532714	2.168018
LINC00326	LINC00433	0.573205	0.350828	0.734384	4.846504
LINC00326	LINC00437	0.645634	0.447748	0.783229	5.857524
LINC00326	LINC00440	0.452651	0.199425	0.649206	3.516989
LINC00326	LINC00442	0.699400	0.522832	0.818422	6.779593
LINC00326	LINC00443	0.592605	0.376329	0.747633	5.097111
LINC00326	LINC00445	0.758626	0.608839	0.856182	8.067072
LINC00326	LINC00446	0.565501	0.340793	0.729089	4.750434
LINC00326	LINC00448	0.841249	0.735008	0.907174	10.780274
LINC00326	LINC00449	0.441921	0.186511	0.641378	3.413080
LINC00326	LINC00454	0.509304	0.269101	0.689858	4.100181
LINC00326	LINC00456	0.355102	0.085168	0.576474	2.631736
LINC00326	LINC00457	0.358856	0.089437	0.579339	2.663646
LINC00326	LINC00458	0.378824	0.112314	0.594489	2.835931
LINC00326	LINC00459	0.437503	0.181219	0.638143	3.370833
LINC00327	LINC00330	0.577034	0.355835	0.737009	4.894954
LINC00327	LINC00331	0.769198	0.624571	0.862814	8.339694
LINC00327	LINC00332	0.657143	0.463589	0.790837	6.040096
LINC00327	LINC00334	0.599342	0.385262	0.752205	5.187258
LINC00327	LINC00337	0.444524	0.189636	0.643281	3.438123
LINC00327	LINC00339	0.396591	0.132910	0.607842	2.993109
LINC00327	LINC00342	0.801479	0.673346	0.882869	9.285279
LINC00327	LINC00343	0.424442	0.165661	0.628536	3.247669
LINC00327	LINC00345	0.575798	0.354218	0.736162	4.879266
LINC00327	LINC00346	0.532197	0.297988	0.705968	4.355160
LINC00327	LINC00347	0.682914	0.499515	0.807725	6.476899
LINC00327	LINC00348	0.710478	0.538651	0.825564	6.994749
LINC00327	LINC00350	0.048163	-0.233317	0.322196	0.334073
LINC00327	LINC00351	0.445485	0.190791	0.643982	3.447387
LINC00327	LINC00353	0.759424	0.610022	0.856684	8.087108
LINC00327	LINC00354	0.442123	0.186754	0.641526	3.415025
LINC00327	LINC00355	0.429820	0.172052	0.632499	3.298074
LINC00327	LINC00358	0.651285	0.455510	0.786970	5.946272
LINC00327	LINC00362	0.197119	-0.085950	0.450740	1.393011
LINC00327	LINC00363	0.524322	0.288002	0.700447	4.266026
LINC00327	LINC00364	0.608547	0.397533	0.758429	5.313228
LINC00327	LINC00365	0.531621	0.297255	0.705565	4.348585
LINC00327	LINC00366	-0.386477	-0.600256	-0.121158	-2.903172
LINC00327	LINC00368	0.516543	0.278188	0.694972	4.179462
LINC00327	LINC00370	0.848836	0.746975	0.911761	11.124235
LINC00327	LINC00374	0.625033	0.419700	0.769507	5.547483
LINC00327	LINC00375	0.308619	0.033111	0.540537	2.247908
LINC00327	LINC00376	0.688628	0.507567	0.811443	6.579594
LINC00327	LINC00377	0.891477	0.815482	0.937254	13.632274
LINC00327	LINC00379	0.794305	0.662409	0.878438	9.058318
LINC00327	LINC00380	0.947634	0.909073	0.970098	20.558054
LINC00327	LINC00381	0.694982	0.516558	0.815564	6.696515
LINC00327	LINC00382	-0.086485	-0.356261	0.196601	-0.601437
LINC00327	LINC00383	0.550794	0.321774	0.718924	4.572034
LINC00327	LINC00384	0.588956	0.371507	0.745150	5.048971
LINC00327	LINC00385	0.858439	0.762218	0.917546	11.595376
LINC00327	LINC00388	0.426074	0.167599	0.629740	3.262926
LINC00327	LINC00390	0.776038	0.634813	0.867089	8.524931
LINC00327	LINC00391	0.472365	0.223384	0.663480	3.712989
LINC00327	LINC00392	-0.163601	-0.422704	0.120226	-1.148944
LINC00327	LINC00393	0.348956	0.078199	0.571771	2.579803
LINC00327	LINC00397	0.527779	0.292380	0.702873	4.304968
LINC00327	LINC00398	0.564754	0.339822	0.728574	4.741212
LINC00327	LINC00399	0.600221	0.386430	0.752801	5.199143
LINC00327	LINC00400	0.587529	0.369625	0.744179	5.030284
LINC00327	LINC00402	0.438580	0.182509	0.638932	3.381108
LINC00327	LINC00404	0.705851	0.532029	0.822586	6.903665
LINC00327	LINC00408	0.584730	0.365938	0.742270	4.993821
LINC00327	LINC00411	0.253013	-0.027259	0.496405	1.811880
LINC00327	LINC00412	0.859496	0.763901	0.918180	11.649899
LINC00327	LINC00421	0.816106	0.695819	0.891859	9.783918
LINC00327	LINC00423	0.670780	0.482521	0.799800	6.266114
LINC00327	LINC00424	0.636303	0.434995	0.777030	5.714553
LINC00327	LINC00426	-0.052965	-0.326504	0.228760	-0.367469
LINC00327	LINC00430	0.190492	-0.092780	0.445237	1.344386
LINC00327	LINC00431	0.563773	0.338547	0.727898	4.729130
LINC00327	LINC00433	0.624298	0.418706	0.769015	5.536785
LINC00327	LINC00437	0.372782	0.105362	0.589922	2.783336
LINC00327	LINC00440	0.790722	0.656968	0.876219	8.948885
LINC00327	LINC00442	0.816182	0.695938	0.891906	9.786664
LINC00327	LINC00443	0.460744	0.209225	0.655083	3.596633
LINC00327	LINC00445	0.705947	0.532167	0.822648	6.905538
LINC00327	LINC00446	0.640943	0.441327	0.780117	5.785112
LINC00327	LINC00448	0.608547	0.397533	0.758429	5.313228
LINC00327	LINC00449	0.608163	0.397020	0.758170	5.307905
LINC00327	LINC00454	0.749022	0.594649	0.850129	7.832477
LINC00327	LINC00456	0.654838	0.460406	0.789317	6.002955
LINC00327	LINC00457	0.581431	0.361600	0.740017	4.951190
LINC00327	LINC00458	0.760576	0.611733	0.857408	8.116193
LINC00327	LINC00459	-0.023193	-0.299612	0.256817	-0.160731
LINC00330	LINC00331	0.746590	0.591071	0.848592	7.774907
LINC00330	LINC00332	0.663097	0.471832	0.794757	6.137424
LINC00330	LINC00334	0.440938	0.185333	0.640659	3.403659
LINC00330	LINC00337	0.243114	-0.037796	0.488415	1.736441
LINC00330	LINC00339	0.509749	0.269659	0.690173	4.105024
LINC00330	LINC00342	0.624129	0.418478	0.768902	5.534340
LINC00330	LINC00343	0.025790	-0.254389	0.301975	0.178738
LINC00330	LINC00345	0.299539	0.023114	0.533417	2.175140
LINC00330	LINC00346	0.547594	0.317660	0.716704	4.534051
LINC00330	LINC00347	0.889655	0.812510	0.936175	13.498140
LINC00330	LINC00348	0.523414	0.286854	0.699809	4.255848
LINC00330	LINC00350	-0.150226	-0.411376	0.133718	-1.052741
LINC00330	LINC00351	0.525130	0.289025	0.701015	4.275106
LINC00330	LINC00353	0.604121	0.391623	0.755440	5.252237
LINC00330	LINC00354	0.546166	0.315828	0.715711	4.517196
LINC00330	LINC00355	0.526414	0.290651	0.701916	4.289562
LINC00330	LINC00358	0.699837	0.523454	0.818705	6.787892
LINC00330	LINC00362	-0.175439	-0.432663	0.108197	-1.234629
LINC00330	LINC00363	0.525982	0.290103	0.701613	4.284691
LINC00330	LINC00364	0.725963	0.560967	0.835486	7.313322
LINC00330	LINC00365	0.462972	0.211931	0.656696	3.618751
LINC00330	LINC00366	-0.199174	-0.452443	0.083826	-1.408130
LINC00330	LINC00368	0.510182	0.270200	0.690479	4.109729
LINC00330	LINC00370	0.428009	0.169897	0.631166	3.281053
LINC00330	LINC00374	0.545350	0.314781	0.715144	4.507582
LINC00330	LINC00375	0.099318	-0.184125	0.367511	0.691514
LINC00330	LINC00376	0.372052	0.104524	0.589369	2.777010
LINC00330	LINC00377	0.653203	0.458152	0.788238	5.976797
LINC00330	LINC00379	0.315251	0.040448	0.545717	2.301480
LINC00330	LINC00380	0.637178	0.436188	0.777613	5.727783
LINC00330	LINC00381	0.491499	0.246929	0.677204	3.910086
LINC00330	LINC00382	0.411738	0.150651	0.619133	3.130249
LINC00330	LINC00383	0.355066	0.085126	0.576446	2.631428
LINC00330	LINC00384	0.074248	-0.208411	0.345461	0.515832
LINC00330	LINC00385	0.690808	0.510647	0.812858	6.619368
LINC00330	LINC00388	0.424695	0.165962	0.628723	3.250033
LINC00330	LINC00390	0.424791	0.166076	0.628794	3.250930
LINC00330	LINC00391	0.523149	0.286519	0.699622	4.252879
LINC00330	LINC00392	-0.045145	-0.319482	0.236176	-0.313090
LINC00330	LINC00393	0.455576	0.202961	0.651332	3.545644
LINC00330	LINC00397	0.291999	0.014854	0.527479	2.115211
LINC00330	LINC00398	0.290270	0.012965	0.526114	2.101531
LINC00330	LINC00399	0.424884	0.166185	0.628862	3.251793
LINC00330	LINC00400	0.358812	0.089387	0.579306	2.663268
LINC00330	LINC00402	0.294222	0.017285	0.529232	2.132837
LINC00330	LINC00404	0.422400	0.163240	0.627029	3.228642
LINC00330	LINC00408	0.537797	0.305119	0.709882	4.419495
LINC00330	LINC00411	0.180242	-0.103293	0.436686	1.269546
LINC00330	LINC00412	0.552012	0.323343	0.719769	4.586578
LINC00330	LINC00421	0.429508	0.171681	0.632270	3.295139
LINC00330	LINC00423	0.609356	0.398614	0.758974	5.324447
LINC00330	LINC00424	0.438142	0.181984	0.638611	3.376928
LINC00330	LINC00426	-0.064355	-0.336677	0.217901	-0.446791
LINC00330	LINC00430	0.137931	-0.146028	0.400892	0.964836
LINC00330	LINC00431	0.532275	0.298087	0.706023	4.356053
LINC00330	LINC00433	0.735088	0.574231	0.841299	7.511873
LINC00330	LINC00437	0.634248	0.432198	0.775662	5.683655
LINC00330	LINC00440	0.764228	0.617161	0.859701	8.209575
LINC00330	LINC00442	0.588560	0.370985	0.744881	5.043784
LINC00330	LINC00443	0.642830	0.443907	0.781369	5.814102
LINC00330	LINC00445	0.832169	0.720773	0.901663	10.397113
LINC00330	LINC00446	0.393065	0.128805	0.605202	2.961610
LINC00330	LINC00448	0.366343	0.097982	0.585038	2.727733
LINC00330	LINC00449	0.241283	-0.039738	0.486933	1.722553
LINC00330	LINC00454	0.715751	0.546222	0.828951	7.100770
LINC00330	LINC00456	-0.013832	-0.291063	0.265543	-0.095837
LINC00330	LINC00457	-0.058593	-0.331539	0.223403	-0.406645
LINC00330	LINC00458	0.554894	0.327057	0.721765	4.621132
LINC00330	LINC00459	0.066900	-0.215465	0.338941	0.464540
LINC00331	LINC00332	0.846324	0.743006	0.910244	11.007783
LINC00331	LINC00334	0.431072	0.173543	0.633421	3.309872
LINC00331	LINC00337	0.465170	0.214605	0.658287	3.640661
LINC00331	LINC00339	0.342746	0.071185	0.567004	2.527723
LINC00331	LINC00342	0.658054	0.464848	0.791438	6.054859
LINC00331	LINC00343	-0.007924	-0.285646	0.271026	-0.054900
LINC00331	LINC00345	0.356577	0.086844	0.577600	2.644254
LINC00331	LINC00346	0.507852	0.267283	0.688830	4.084420
LINC00331	LINC00347	0.747815	0.592872	0.849366	7.803820
LINC00331	LINC00348	0.399049	0.135778	0.609681	3.015164
LINC00331	LINC00350	-0.110695	-0.377418	0.172988	-0.771659
LINC00331	LINC00351	0.432417	0.175146	0.634409	3.322567
LINC00331	LINC00353	0.597080	0.382259	0.750672	5.156804
LINC00331	LINC00354	0.352888	0.082654	0.574781	2.612981
LINC00331	LINC00355	0.297315	0.020674	0.531668	2.157422
LINC00331	LINC00358	0.649618	0.453218	0.785868	5.919927
LINC00331	LINC00362	-0.004946	-0.282910	0.273783	-0.034270
LINC00331	LINC00363	0.369543	0.101646	0.587467	2.755310
LINC00331	LINC00364	0.562599	0.337025	0.727089	4.714721
LINC00331	LINC00365	0.368199	0.100106	0.586447	2.743708
LINC00331	LINC00366	-0.426136	-0.629786	-0.167672	-3.263500
LINC00331	LINC00368	0.278874	0.000566	0.517088	2.011915
LINC00331	LINC00370	0.672670	0.485158	0.801037	6.298312
LINC00331	LINC00374	0.588786	0.371283	0.745035	5.046749
LINC00331	LINC00375	-0.042213	-0.316843	0.238947	-0.292721
LINC00331	LINC00376	0.394967	0.131018	0.606627	2.978583
LINC00331	LINC00377	0.789271	0.654769	0.875320	8.905272
LINC00331	LINC00379	0.559203	0.332625	0.724745	4.673252
LINC00331	LINC00380	0.800960	0.672553	0.882549	9.268511
LINC00331	LINC00381	0.740671	0.582389	0.844844	7.637700
LINC00331	LINC00382	0.151471	-0.132467	0.412434	1.061670
LINC00331	LINC00383	0.515212	0.276514	0.694033	4.164797
LINC00331	LINC00384	0.378476	0.111913	0.594227	2.832892
LINC00331	LINC00385	0.756135	0.605150	0.854615	8.005092
LINC00331	LINC00388	0.340057	0.068155	0.564935	2.505284
LINC00331	LINC00390	0.576910	0.355673	0.736924	4.893381
LINC00331	LINC00391	0.645680	0.447811	0.783260	5.858247
LINC00331	LINC00392	-0.198771	-0.452109	0.084243	-1.405162
LINC00331	LINC00393	0.464919	0.214299	0.658105	3.638152
LINC00331	LINC00397	0.609086	0.398254	0.758792	5.320704
LINC00331	LINC00398	0.354752	0.084770	0.576206	2.628767
LINC00331	LINC00399	0.521564	0.284517	0.698508	4.235170
LINC00331	LINC00400	0.404082	0.141663	0.613437	3.060559
LINC00331	LINC00402	0.268370	-0.010788	0.508720	1.930127
LINC00331	LINC00404	0.376036	0.109103	0.592383	2.811608
LINC00331	LINC00408	0.394420	0.130381	0.606217	2.973696
LINC00331	LINC00411	-0.125486	-0.390209	0.158399	-0.876321
LINC00331	LINC00412	0.626279	0.421384	0.770341	5.565661
LINC00331	LINC00421	0.608188	0.397053	0.758187	5.308251
LINC00331	LINC00423	0.696009	0.518015	0.816229	6.715700
LINC00331	LINC00424	0.510157	0.270169	0.690462	4.109463
LINC00331	LINC00426	0.043077	-0.238131	0.317621	0.298726
LINC00331	LINC00430	0.075445	-0.207260	0.346521	0.524195
LINC00331	LINC00431	0.664634	0.473966	0.795767	6.162880
LINC00331	LINC00433	0.656918	0.463278	0.790689	6.036457
LINC00331	LINC00437	0.328443	0.055130	0.555967	2.409170
LINC00331	LINC00440	0.856738	0.759510	0.916523	11.508746
LINC00331	LINC00442	0.687557	0.506055	0.810746	6.560165
LINC00331	LINC00443	0.447342	0.193025	0.645338	3.465344
LINC00331	LINC00445	0.650930	0.455023	0.786736	5.940662
LINC00331	LINC00446	0.533426	0.299551	0.706828	4.369214
LINC00331	LINC00448	0.262930	-0.016640	0.504369	1.888067
LINC00331	LINC00449	0.405177	0.142946	0.614253	3.070478
LINC00331	LINC00454	0.733245	0.571546	0.840127	7.471088
LINC00331	LINC00456	0.343995	0.072593	0.567964	2.538165
LINC00331	LINC00457	0.240509	-0.040559	0.486305	1.716686
LINC00331	LINC00458	0.800029	0.671130	0.881974	9.238528
LINC00331	LINC00459	-0.265716	-0.506599	0.013646	-1.909580
LINC00332	LINC00334	0.316022	0.041303	0.546317	2.307731
LINC00332	LINC00337	0.425028	0.166357	0.628969	3.253145
LINC00332	LINC00339	0.394766	0.130784	0.606476	2.976788
LINC00332	LINC00342	0.646898	0.449481	0.784067	5.877231
LINC00332	LINC00343	-0.203938	-0.456383	0.078894	-1.443253
LINC00332	LINC00345	0.439712	0.183863	0.639761	3.391918
LINC00332	LINC00346	0.486387	0.240609	0.673549	3.856720
LINC00332	LINC00347	0.626585	0.421799	0.770545	5.570138
LINC00332	LINC00348	0.249472	-0.031036	0.493552	1.784824
LINC00332	LINC00350	0.080912	-0.201989	0.351352	0.562421
LINC00332	LINC00351	0.212490	-0.070003	0.463432	1.506580
LINC00332	LINC00353	0.502809	0.260983	0.685255	4.030048
LINC00332	LINC00354	0.232899	-0.048605	0.480126	1.659196
LINC00332	LINC00355	0.221321	-0.060776	0.470677	1.572346
LINC00332	LINC00358	0.471789	0.222679	0.663065	3.707162
LINC00332	LINC00362	0.180888	-0.102632	0.437226	1.274252
LINC00332	LINC00363	0.394670	0.130673	0.606404	2.975930
LINC00332	LINC00364	0.520000	0.282544	0.697407	4.217757
LINC00332	LINC00365	0.407635	0.145829	0.616083	3.092804
LINC00332	LINC00366	-0.199577	-0.452777	0.083409	-1.411101
LINC00332	LINC00368	0.287875	0.010352	0.524221	2.082619
LINC00332	LINC00370	0.617191	0.409125	0.764248	5.434609
LINC00332	LINC00374	0.409902	0.148492	0.617769	3.113464
LINC00332	LINC00375	0.086771	-0.196324	0.356512	0.603441
LINC00332	LINC00376	0.214944	-0.067443	0.465449	1.524818
LINC00332	LINC00377	0.750300	0.596532	0.850936	7.863034
LINC00332	LINC00379	0.564383	0.339340	0.728319	4.736646
LINC00332	LINC00380	0.655478	0.461290	0.789739	6.013239
LINC00332	LINC00381	0.701225	0.525429	0.819601	6.814350
LINC00332	LINC00382	0.182141	-0.101350	0.438274	1.283379
LINC00332	LINC00383	0.547528	0.317576	0.716658	4.533274
LINC00332	LINC00384	0.506170	0.265180	0.687639	4.066229
LINC00332	LINC00385	0.721296	0.554217	0.832503	7.214984
LINC00332	LINC00388	0.380168	0.113865	0.595504	2.847694
LINC00332	LINC00390	0.475150	0.226793	0.665486	3.741241
LINC00332	LINC00391	0.619592	0.412356	0.765860	5.468882
LINC00332	LINC00392	-0.124706	-0.389537	0.159172	-0.870785
LINC00332	LINC00393	0.433085	0.175943	0.634900	3.328887
LINC00332	LINC00397	0.575702	0.354092	0.736097	4.878049
LINC00332	LINC00398	0.405714	0.143576	0.614653	3.075351
LINC00332	LINC00399	0.331108	0.058112	0.558030	2.431119
LINC00332	LINC00400	0.532162	0.297943	0.705944	4.354757
LINC00332	LINC00402	0.448857	0.194849	0.646443	3.480037
LINC00332	LINC00404	0.176715	-0.106896	0.433733	1.243893
LINC00332	LINC00408	0.368547	0.100505	0.586712	2.746715
LINC00332	LINC00411	-0.116062	-0.382072	0.167708	-0.809575
LINC00332	LINC00412	0.614982	0.406156	0.762763	5.403295
LINC00332	LINC00421	0.540133	0.308103	0.711512	4.446579
LINC00332	LINC00423	0.679808	0.495151	0.805701	6.422021
LINC00332	LINC00424	0.258583	-0.021302	0.500884	1.854595
LINC00332	LINC00426	0.382473	0.116526	0.597242	2.867907
LINC00332	LINC00430	0.101657	-0.181841	0.369552	0.707966
LINC00332	LINC00431	0.794756	0.663095	0.878717	9.072283
LINC00332	LINC00433	0.522401	0.285574	0.699097	4.244518
LINC00332	LINC00437	0.159428	-0.124448	0.419178	1.118857
LINC00332	LINC00440	0.862755	0.769102	0.920136	11.821730
LINC00332	LINC00442	0.683265	0.500009	0.807954	6.483147
LINC00332	LINC00443	0.556206	0.328752	0.722674	4.636951
LINC00332	LINC00445	0.463060	0.212038	0.656760	3.619632
LINC00332	LINC00446	0.499184	0.256467	0.682679	3.991299
LINC00332	LINC00448	0.055558	-0.226294	0.328826	0.385514
LINC00332	LINC00449	0.515006	0.276256	0.693888	4.162531
LINC00332	LINC00454	0.729525	0.566135	0.837758	7.389826
LINC00332	LINC00456	0.314766	0.039910	0.545338	2.297548
LINC00332	LINC00457	0.152225	-0.131709	0.413074	1.067078
LINC00332	LINC00458	0.756447	0.605611	0.854811	8.012800
LINC00332	LINC00459	-0.196735	-0.450421	0.086346	-1.390187
LINC00334	LINC00337	0.806857	0.681582	0.886182	9.462732
LINC00334	LINC00339	0.597277	0.382520	0.750806	5.159449
LINC00334	LINC00342	0.732010	0.569747	0.839341	7.443934
LINC00334	LINC00343	0.560494	0.334296	0.725636	4.688973
LINC00334	LINC00345	0.247737	-0.032883	0.492152	1.771598
LINC00334	LINC00346	0.863406	0.770143	0.920527	11.856766
LINC00334	LINC00347	0.596850	0.381953	0.750516	5.153712
LINC00334	LINC00348	0.647057	0.449700	0.784173	5.879725
LINC00334	LINC00350	0.188624	-0.094701	0.443682	1.330712
LINC00334	LINC00351	0.741548	0.583673	0.845400	7.657773
LINC00334	LINC00353	0.864799	0.772370	0.921362	11.932438
LINC00334	LINC00354	0.849357	0.747799	0.912076	11.148724
LINC00334	LINC00355	0.800403	0.671702	0.882206	9.250560
LINC00334	LINC00358	0.756129	0.605140	0.854611	8.004932
LINC00334	LINC00362	0.093976	-0.189329	0.362837	0.653978
LINC00334	LINC00363	0.600206	0.386411	0.752791	5.198947
LINC00334	LINC00364	0.327547	0.054129	0.555273	2.401807
LINC00334	LINC00365	0.166727	-0.117058	0.425340	1.171514
LINC00334	LINC00366	-0.368118	-0.586385	-0.100013	-2.743011
LINC00334	LINC00368	0.694711	0.516173	0.815388	6.691460
LINC00334	LINC00370	0.388149	0.123095	0.601512	2.917949
LINC00334	LINC00374	0.788081	0.652966	0.874582	8.869783
LINC00334	LINC00375	0.088550	-0.194600	0.358076	0.615909
LINC00334	LINC00376	0.568997	0.345339	0.731494	4.793788
LINC00334	LINC00377	0.447166	0.192812	0.645209	3.463637
LINC00334	LINC00379	0.511765	0.272186	0.691599	4.127004
LINC00334	LINC00380	0.628145	0.423912	0.771589	5.593036
LINC00334	LINC00381	0.031117	-0.249396	0.306812	0.215691
LINC00334	LINC00382	0.169324	-0.114422	0.427526	1.190297
LINC00334	LINC00383	0.255715	-0.024373	0.498579	1.832571
LINC00334	LINC00384	0.403995	0.141562	0.613372	3.059773
LINC00334	LINC00385	0.641120	0.441568	0.780234	5.787819
LINC00334	LINC00388	0.610099	0.399609	0.759475	5.334787
LINC00334	LINC00390	0.645394	0.447418	0.783070	5.853790
LINC00334	LINC00391	0.225648	-0.056237	0.474215	1.604720
LINC00334	LINC00392	-0.506999	-0.688226	-0.266216	-4.075185
LINC00334	LINC00393	-0.028236	-0.304198	0.252098	-0.195703
LINC00334	LINC00397	0.451391	0.197905	0.648289	3.504696
LINC00334	LINC00398	0.527167	0.291605	0.702444	4.298058
LINC00334	LINC00399	0.264653	-0.014789	0.505749	1.901365
LINC00334	LINC00400	0.472772	0.223881	0.663774	3.717108
LINC00334	LINC00402	0.536605	0.303600	0.709050	4.405740
LINC00334	LINC00404	0.645817	0.447999	0.783351	5.860381
LINC00334	LINC00408	0.680208	0.495713	0.805962	6.429060
LINC00334	LINC00411	0.343730	0.072294	0.567760	2.535948
LINC00334	LINC00412	0.607361	0.395948	0.757629	5.296813
LINC00334	LINC00421	0.597244	0.382475	0.750783	5.158997
LINC00334	LINC00423	0.708925	0.536425	0.824565	6.963963
LINC00334	LINC00424	0.702922	0.527848	0.820697	6.846918
LINC00334	LINC00426	-0.286874	-0.523429	-0.009261	-2.074723
LINC00334	LINC00430	-0.162789	-0.422019	0.121049	-1.143083
LINC00334	LINC00431	0.425577	0.167008	0.629374	3.258272
LINC00334	LINC00433	0.159716	-0.124157	0.419422	1.120932
LINC00334	LINC00437	0.301911	0.025720	0.535280	2.194087
LINC00334	LINC00440	0.283526	0.005617	0.520778	2.048381
LINC00334	LINC00442	0.627722	0.423339	0.771306	5.586815
LINC00334	LINC00443	0.620423	0.413476	0.766418	5.480806
LINC00334	LINC00445	0.670861	0.482633	0.799852	6.267478
LINC00334	LINC00446	0.402790	0.140151	0.612474	3.048875
LINC00334	LINC00448	0.735240	0.574452	0.841396	7.515250
LINC00334	LINC00449	0.475354	0.227042	0.665632	3.743311
LINC00334	LINC00454	0.436227	0.179694	0.637207	3.358691
LINC00334	LINC00456	0.188240	-0.095095	0.443362	1.327903
LINC00334	LINC00457	0.357904	0.088354	0.578613	2.655542
LINC00334	LINC00458	0.170040	-0.113694	0.428129	1.195482
LINC00334	LINC00459	-0.014358	-0.291545	0.265054	-0.099486
LINC00337	LINC00339	0.361641	0.092611	0.581462	2.687416
LINC00337	LINC00342	0.562922	0.337443	0.727311	4.718678
LINC00337	LINC00343	0.272227	-0.006627	0.511798	1.960073
LINC00337	LINC00345	0.074047	-0.208605	0.345283	0.514428
LINC00337	LINC00346	0.813129	0.691226	0.890034	9.678196
LINC00337	LINC00347	0.405455	0.143272	0.614460	3.073003
