##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
1	68	-0.110108	-0.376909	0.173564	-0.767518	50
1	69	-0.293157	-0.528392	-0.016120	-2.124390	50
1	70	-0.161969	-0.421326	0.121879	-1.137168	50
1	71	-0.074766	-0.345919	0.207914	-0.519447	50
1	72	0.169940	-0.113795	0.428045	1.194757	50
1	73	0.029436	-0.250973	0.305287	0.204025	50
1	74	-0.146891	-0.408539	0.137066	-1.028849	50
1	75	-0.037695	-0.312766	0.243209	-0.261345	50
1	76	-0.195966	-0.449784	0.087139	-1.384540	50
1	77	0.308331	0.032793	0.540312	2.245589	50
1	78	0.051909	-0.229764	0.325557	0.360120	50
1	79	0.205666	-0.077100	0.457810	1.456024	50
1	80	-0.071116	-0.342685	0.211421	-0.493960	50
1	81	0.085330	-0.197719	0.355245	0.593349	50
1	82	-0.156495	-0.416696	0.127408	-1.097752	50
1	83	0.146987	-0.136970	0.408621	1.029537	50
1	84	-0.018776	-0.295583	0.260941	-0.130103	50
1	85	-0.164946	-0.423839	0.118864	-1.158650	50
1	86	-0.150828	-0.411888	0.133113	-1.057062	50
1	87	0.063145	-0.219058	0.335599	0.438358	50
1	88	0.131140	-0.152789	0.395072	0.916483	50
1	89	0.053061	-0.228669	0.326590	0.368138	50
1	90	-0.321297	-0.550423	-0.047162	-2.350642	50
1	91	0.175606	-0.108027	0.432803	1.235840	50
1	92	0.248403	-0.032174	0.492690	1.776676	50
1	93	0.115198	-0.168559	0.381323	0.803465	50
1	94	0.284514	0.006691	0.521561	2.056146	50
1	95	-0.235726	-0.482425	0.045620	-1.680518	50
1	96	0.030108	-0.250343	0.305897	0.208689	50
1	97	0.164566	-0.119249	0.423518	1.155905	50
1	98	-0.138055	-0.400998	0.145904	-0.965722	50
1	99	-0.182233	-0.438350	0.101256	-1.284047	50
2	3	0.181945	-0.101551	0.438109	1.281948	50
2	4	-0.047107	-0.321247	0.234318	-0.326728	50
2	5	0.141032	-0.142931	0.403543	0.986966	50
2	6	0.060552	-0.221534	0.333287	0.420289	50
2	7	0.052677	-0.229034	0.326246	0.365465	50
2	8	-0.024154	-0.300486	0.255919	-0.167390	50
2	9	0.054982	-0.226842	0.328310	0.381503	50
2	10	-0.161733	-0.421127	0.122118	-1.135465	50
2	11	-0.086387	-0.356175	0.196696	-0.600749	50
2	12	0.079856	-0.203009	0.350419	0.555031	50
2	13	0.159952	-0.123918	0.419622	1.122634	50
2	14	0.030204	-0.250252	0.305984	0.209356	50
2	15	0.098007	-0.185403	0.366365	0.682299	50
2	16	0.151840	-0.132095	0.412748	1.064322	50
2	17	-0.328019	-0.555639	-0.054657	-2.405688	50
2	18	0.033181	-0.247457	0.308683	0.230013	50
2	19	-0.083025	-0.353215	0.199948	-0.577208	50
2	20	-0.049028	-0.322973	0.232498	-0.340082	50
2	21	0.039136	-0.241852	0.314067	0.271348	50
2	22	0.181465	-0.102042	0.437708	1.278449	50
2	23	0.015702	-0.263803	0.292775	0.108802	50
2	24	0.107323	-0.176296	0.374488	0.747875	50
2	25	0.112797	-0.170922	0.379243	0.786501	50
2	26	0.120288	-0.163540	0.385726	0.839476	50
2	27	-0.208355	-0.460028	0.074307	-1.475920	50
2	28	-0.140648	-0.403215	0.143315	-0.984223	50
2	29	-0.045858	-0.320125	0.235500	-0.318051	50
2	30	0.102233	-0.181278	0.370055	0.712021	50
2	31	0.195966	-0.087139	0.449784	1.384540	50
2	32	0.062761	-0.219425	0.335257	0.435681	50
2	33	-0.079472	-0.350080	0.203380	-0.552344	50
2	34	-0.023577	-0.299961	0.256458	-0.163395	50
2	35	-0.217575	-0.467608	0.064696	-1.544402	50
2	36	-0.245330	-0.490207	0.035443	-1.753278	50
2	37	0.068523	-0.213909	0.340384	0.475863	50
2	38	-0.055174	-0.328482	0.226659	-0.382840	50
2	39	0.072749	-0.209853	0.344133	0.505360	50
2	40	0.104730	-0.178836	0.372231	0.729602	50
2	41	0.108283	-0.175355	0.375323	0.754646	50
2	42	0.053061	-0.228669	0.326590	0.368138	50
2	43	0.041537	-0.239586	0.316233	0.288023	50
2	44	0.158319	-0.125567	0.418241	1.110879	50
2	45	0.261561	-0.018110	0.503272	1.877507	50
2	46	0.164178	-0.119642	0.423191	1.153103	50
2	47	-0.020408	-0.297073	0.259418	-0.141421	50
2	48	0.094934	-0.188397	0.363676	0.660706	50
2	49	-0.280576	-0.518439	-0.002412	-2.025239	50
2	50	0.134790	-0.149159	0.398202	0.942453	50
2	51	-0.006291	-0.284146	0.272539	-0.043583	50
2	52	-0.137191	-0.400259	0.146766	-0.959559	50
