##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
2	62	-0.160267	-0.419888	0.123599	-1.124905	50
2	63	0.166276	-0.117515	0.424960	1.168259	50
2	64	-0.117806	-0.383580	0.165990	-0.821905	50
2	65	-0.076508	-0.347461	0.206236	-0.531625	50
2	66	-0.071487	-0.343014	0.211066	-0.496543	50
2	67	-0.023959	-0.300309	0.256101	-0.166041	50
2	68	-0.203032	-0.455635	0.079832	-1.436568	50
2	69	0.036400	-0.244430	0.311595	0.252350	50
2	70	-0.023059	-0.299490	0.256942	-0.159803	50
2	71	0.219840	-0.062326	0.469465	1.561292	50
2	72	0.264014	-0.015476	0.505237	1.896432	50
2	73	-0.184484	-0.440230	0.098949	-1.300468	50
2	74	-0.089459	-0.358876	0.193717	-0.622288	50
2	75	-0.013852	-0.291082	0.265524	-0.095978	50
2	76	-0.328820	-0.556259	-0.055551	-2.412268	50
2	77	0.064767	-0.217507	0.337044	0.449665	50
2	78	-0.116629	-0.382562	0.167150	-0.813583	50
2	79	0.099056	-0.184381	0.367281	0.689669	50
2	80	-0.166089	-0.424803	0.117705	-1.166908	50
2	81	0.108511	-0.175131	0.375521	0.756252	50
2	82	-0.025835	-0.302016	0.254347	-0.179050	50
2	83	0.009871	-0.269221	0.287434	0.068395	50
2	84	0.199948	-0.083025	0.453084	1.413833	50
2	85	0.285518	0.007784	0.522357	2.064049	50
2	86	-0.178960	-0.435613	0.104603	-1.260215	50
2	87	0.043998	-0.237260	0.318451	0.305125	50
2	88	-0.155704	-0.416026	0.128205	-1.092070	50
2	89	0.015417	-0.264069	0.292515	0.106827	50
2	90	-0.137876	-0.400845	0.146082	-0.964447	50
2	91	-0.022992	-0.299428	0.257005	-0.159336	50
2	92	-0.073896	-0.345149	0.208751	-0.513369	50
2	93	0.025002	-0.255126	0.301258	0.173275	50
2	94	-0.024477	-0.300780	0.255617	-0.169630	50
2	95	0.183608	-0.099848	0.439499	1.294073	50
2	96	0.190663	-0.092604	0.445379	1.345638	50
2	97	0.126835	-0.157062	0.391371	0.885895	50
2	98	-0.330696	-0.557711	-0.057650	-2.427716	50
2	99	-0.325694	-0.553837	-0.052061	-2.386601	50
3	4	0.330392	0.057310	0.557476	2.425213	50
3	5	0.193622	-0.089557	0.447838	1.367328	50
3	6	-0.013420	-0.290686	0.265926	-0.092982	50
3	7	-0.161643	-0.421051	0.122208	-1.134818	50
3	8	0.064144	-0.218103	0.336489	0.445320	50
3	9	0.217975	-0.064278	0.467936	1.547380	50
3	10	0.080443	-0.202442	0.350938	0.559140	50
3	11	0.090040	-0.193154	0.359385	0.626357	50
3	12	0.094300	-0.189014	0.363121	0.656256	50
3	13	0.103262	-0.180272	0.370952	0.719263	50
3	14	0.273435	-0.005322	0.512761	1.969472	50
3	15	-0.037871	-0.312925	0.243044	-0.262567	50
3	16	0.101728	-0.181772	0.369615	0.708468	50
3	17	-0.182227	-0.438345	0.101262	-1.284005	50
3	18	-0.281095	-0.518851	-0.002975	-2.029306	50
3	19	0.435414	0.178722	0.636610	3.350956	50
3	20	-0.160183	-0.419817	0.123685	-1.124295	50
3	21	0.174244	-0.109415	0.431660	1.225951	50
3	22	0.098318	-0.185100	0.366637	0.684485	50
3	23	0.333355	0.060629	0.559767	2.449672	50
3	24	0.369288	0.101353	0.587273	2.753103	50
3	25	0.324284	0.050489	0.552743	2.375052	50
3	26	0.036372	-0.244455	0.311571	0.252162	50
3	27	-0.227063	-0.475370	0.054750	-1.615329	50
3	28	0.104344	-0.179214	0.371895	0.726882	50
3	29	0.138545	-0.145415	0.401417	0.969216	50
3	30	0.375312	0.108271	0.591836	2.805312	50
3	31	-0.347617	-0.570745	-0.076685	-2.568547	50
3	32	0.198441	-0.084584	0.451836	1.402735	50
3	33	0.306672	0.030962	0.539013	2.232245	50
3	34	-0.199821	-0.452979	0.083157	-1.412895	50
3	35	-0.401858	-0.611778	-0.139061	-3.040460	50
3	36	0.006941	-0.271937	0.284744	0.048092	50
3	37	0.262828	-0.016750	0.504287	1.887274	50
3	38	-0.032912	-0.308438	0.247710	-0.228142	50
3	39	0.092302	-0.190957	0.361370	0.642229	50
3	40	-0.052963	-0.326502	0.228762	-0.367455	50
3	41	0.227985	-0.053781	0.476122	1.622246	50
3	42	0.121342	-0.162499	0.386636	0.846941	50
3	43	-0.089256	-0.358696	0.193915	-0.620859	50
3	44	0.168018	-0.115748	0.426427	1.180850	50
3	45	-0.122845	-0.387933	0.161013	-0.857594	50
3	46	0.145046	-0.138915	0.406968	1.015652	50
3	47	0.003642	-0.274989	0.281709	0.025235	50
3	48	0.048104	-0.233373	0.322143	0.333660	50
3	49	-0.338457	-0.563703	-0.066356	-2.491971	50
3	50	-0.069595	-0.341335	0.212882	-0.483339	50
3	51	0.157563	-0.126330	0.417601	1.105439	50
3	52	-0.056528	-0.329693	0.225371	-0.392263	50
3	53	-0.305048	-0.537741	-0.029173	-2.219213	50
3	54	-0.160477	-0.420066	0.123387	-1.126419	50
3	55	0.271569	-0.007338	0.511274	1.954957	50
3	56	0.168613	-0.115144	0.426928	1.185151	50
3	57	0.082548	-0.200409	0.352795	0.573871	50
3	58	0.141045	-0.142919	0.403554	0.987053	50
3	59	0.166392	-0.117397	0.425058	1.169099	50
3	60	0.049418	-0.232127	0.323323	0.342798	50
3	61	0.084482	-0.198539	0.354499	0.587410	50
3	62	-0.372810	-0.589943	-0.105395	-2.783581	50
3	63	0.318147	0.043661	0.547973	2.324992	50
3	64	0.010479	-0.268657	0.287992	0.072606	50
3	65	-0.151689	-0.412620	0.132247	-1.063239	50
3	66	0.074047	-0.208605	0.345283	0.514428	50
3	67	0.160135	-0.123733	0.419776	1.123952	50
3	68	-0.086702	-0.356452	0.196391	-0.602957	50
3	69	-0.177020	-0.433988	0.106585	-1.246108	50
3	70	0.239757	-0.041356	0.485696	1.710989	50
3	71	0.058227	-0.223752	0.331212	0.404096	50
3	72	0.017655	-0.261985	0.294560	0.122334	50
3	73	-0.207502	-0.459325	0.075194	-1.469603	50
3	74	-0.043829	-0.318299	0.237420	-0.303952	50
3	75	0.133218	-0.150724	0.396854	0.931260	50
3	76	-0.219803	-0.469434	0.062365	-1.561016	50
3	77	0.425976	0.167482	0.629668	3.262003	50
3	78	0.357643	0.088056	0.578414	2.653316	50
3	79	0.393164	0.128920	0.605276	2.962496	50
3	80	-0.310261	-0.541821	-0.034925	-2.261136	50
3	81	-0.037522	-0.312610	0.243372	-0.260145	50
3	82	-0.187716	-0.442925	0.095633	-1.324073	50
3	83	-0.021880	-0.298415	0.258044	-0.151626	50
3	84	0.037578	-0.243320	0.312660	0.260532	50
3	85	0.157500	-0.126394	0.417547	1.104982	50
3	86	-0.299561	-0.533434	-0.023137	-2.175313	50
3	87	0.112395	-0.171317	0.378894	0.783663	50
3	88	0.061197	-0.220919	0.333863	0.424783	50
3	89	-0.082218	-0.352503	0.200728	-0.571558	50
3	90	-0.424617	-0.628666	-0.165869	-3.249305	50
3	91	0.225754	-0.056125	0.474302	1.605519	50
3	92	0.172337	-0.111357	0.430060	1.212124	50
3	93	0.408014	0.146274	0.616365	3.096255	50
3	94	0.243453	-0.037437	0.488689	1.739012	50
3	95	-0.062151	-0.334713	0.220007	-0.431431	50
3	96	0.079002	-0.203833	0.349665	0.549058	50
3	97	0.407282	0.145415	0.615820	3.089592	50
3	98	0.056710	-0.225198	0.329855	0.393529	50
3	99	-0.256650	-0.499331	0.023372	-1.839746	50
4	5	0.149219	-0.134730	0.410520	1.045522	50
4	6	0.062442	-0.219730	0.334972	0.433456	50
4	7	-0.049473	-0.323372	0.232075	-0.343180	50
4	8	0.187993	-0.095349	0.443156	1.326097	50
4	9	0.143887	-0.140076	0.405980	1.007362	50
4	10	0.219302	-0.062889	0.469024	1.557281	50
4	11	0.450263	0.196544	0.647468	3.493707	50
4	12	0.026870	-0.253377	0.302957	0.186230	50
4	13	0.359296	0.089938	0.579675	2.667396	50
4	14	0.029677	-0.250746	0.305506	0.205702	50
4	15	0.133028	-0.150912	0.396692	0.929913	50
4	16	-0.093710	-0.362604	0.189588	-0.652109	50
4	17	-0.265135	-0.506134	0.014271	-1.905087	50
4	18	-0.104962	-0.372434	0.178609	-0.731239	50
4	19	0.561536	0.335647	0.726356	4.701708	50
4	20	-0.143675	-0.405798	0.140288	-1.005842	50
4	21	0.370851	0.103146	0.588459	2.766615	50
4	22	-0.009966	-0.287521	0.269133	-0.069049	50
4	23	0.353983	0.083897	0.575619	2.622253	50
4	24	0.633982	0.431836	0.775484	5.679663	50
